# gene	views	view_delta	view_rank	view_rank_delta
MKLN1	0	-1	6900	2740
HSD17B2	0	0	6901	5
HTN1	0	-1	6902	2741
NAMA	0	0	6903	3
PRPF3	0	0	6904	3
MIRLET7BHG	0	0	6905	2
GPR25	0	0	6906	-1
GPX3	0	0	6907	-1
GPR15	0	-1	6908	2744
RAPGEF1	0	-1	6909	2743
MAGEA5P	0	0	6910	-5
GPR27	0	0	6911	-5
ARHGEF5	0	0	6912	-7
GPX7	0	-1	6913	2744
GRK5	0	-1	6914	2744
GPX5	0	0	6915	-6
PRCD	0	0	6916	-6
GPR31	0	0	6917	-6
GPR34	0	-2	6918	4012
ARHGAP29	0	0	6919	-7
MCHR1	0	-1	6920	2748
GPR22	0	0	6921	-6
MAB21L1	0	0	6922	-6
GPR20	0	0	6923	-6
GIGYF2	0	0	6924	-7
MAFD1	0	0	6925	-8
GPR42	0	0	6926	-8
GRIK3	0	0	6927	-9
GRK6	0	-1	6928	2754
GPR37	0	-1	6929	2754
GPR35	0	0	6930	-10
LY75	0	0	6931	-10
GPR21	0	0	6932	-10
ATG16L1	0	-2	6933	4022
GRIK5	0	-1	6934	2755
GPS2	0	0	6935	-11
ASAH2C	0	0	6936	-11
PTS	0	-1	6937	2756
M6PR	0	0	6938	-10
RFPL3S	0	0	6939	-10
GPR17	0	-3	6940	4735
TM4SF1	0	-1	6941	2759
MAGEA8	0	0	6942	-10
GPR39	0	-1	6943	2760
AGFG2	0	0	6944	-9
MEP1B	0	-1	6945	2760
SNX1	0	0	6946	-8
SCGB2A1	0	0	6947	-10
PSMB8	0	-2	6948	4034
IFNAR1	0	-1	6949	2763
IFNA13	0	0	6950	-8
MEP1A	0	0	6951	-8
DNAJB2	0	0	6952	-8
IFNA16	0	0	6953	-8
IFN1@	0	0	6954	-8
PSMD13	0	-1	6955	2764
IFNA7	0	0	6956	-7
AGFG1	0	0	6957	-7
IFNA14	0	-1	6958	2766
IDH3B	0	0	6959	-6
CTAGE5	0	0	6960	-7
BPIFA1	0	0	6961	-8
MIP	0	-1	6962	2769
IFIT2	0	-1	6963	2769
HSD3B1	0	-4	6964	5183
HPCAL1	0	0	6965	-8
IFNA17	0	0	6966	-10
MFAP2	0	0	6967	-10
HRC	0	0	6968	-10
MELTF	0	0	6969	-10
CHGB	0	0	6970	-10
IFNA5	0	0	6971	-10
PTBP1	0	-1	6972	2774
IFIT3	0	-2	6973	4051
PRMT2	0	0	6974	-8
CFC1	0	0	6975	-8
PSME1	0	-2	6976	4053
IFNA8	0	0	6977	-9
IFNA4	0	0	6978	-9
MGST2	0	0	6979	-9
SP110	0	0	6980	-9
IDH3G	0	0	6981	-9
IDDM11	0	-2	6982	4057
MFNG	0	-3	6983	4772
IFIT1	0	-3	6984	4772
MFAP1	0	0	6985	-7
MIPEP	0	0	6986	-7
SRL	0	-1	6987	2788
SCGB2A2	0	-1	6988	2788
HPS1	0	0	6989	-7
AZU1	0	0	6990	-7
BTN1A1	0	0	6991	-7
AUP1	0	0	6992	-8
TRIO	0	-2	6993	4065
HLA-DMB	0	-1	6994	2792
ATP6V0D2	0	-1	6995	2789
SCAMP5	0	0	6996	-5
ALDH9A1	0	0	6997	-5
AOX1	0	0	6998	-5
BACE1-AS	0	-2	6999	4067
ACTN2	0	-3	7000	4787
MANBA	0	0	7001	-3
SLC26A6	0	0	7002	-3
TBX20	0	-1	7003	2793
HLA-DOB	0	-1	7004	2792
UBE2K	0	0	7005	-2
RPTN	0	-2	7006	4070
GSTA4	0	0	7007	-2
FRG1	0	-3	7008	4791
STRN4	0	0	7009	-3
WS2B	0	0	7010	-4
GSTA3	0	0	7011	-4
ATG3	0	-3	7012	4792
HIP1	0	-3	7013	4792
FTH1P3	0	-2	7014	4073
CENPI	0	0	7015	-1
ACTN1	0	0	7016	-1
CDK3	0	0	7017	-1
KIF11	0	0	7018	-1
GSTA2	0	-3	7019	4797
SLC2A9	0	-2	7020	4078
INPP5A	0	0	7021	0
STT3A	0	0	7022	0
IL13RA2	0	-1	7023	2803
PRDX2	0	0	7024	1
THBS2	0	0	7025	1
TESK1	0	0	7026	1
INHBC	0	-1	7027	2804
IMPA2	0	0	7028	2
IMPDH2	0	-1	7029	2804
INSL4	0	0	7030	2
INPP1	0	-1	7031	2805
TFF2	0	-3	7032	4808
EIF3E	0	0	7033	4
THBS3	0	-1	7034	2806
INSL3	0	0	7035	3
IMPG1	0	0	7036	3
TGIF1	0	0	7037	3
TGM3	0	-3	7038	4811
IL12RB2	0	-1	7039	2807
INPP4A	0	0	7040	3
TGM4	0	0	7041	3
INSRR	0	-2	7042	4094
TDGF1	0	0	7043	1
INPP5B	0	0	7044	1
DYNLT1	0	0	7045	1
IRAK2	0	-2	7046	4097
IL12RB1	0	-2	7047	4097
TFDP2	0	0	7048	1
IMPA1	0	0	7049	1
TEF	0	-1	7050	2815
TCHH	0	-5	7051	5535
ITIH3	0	0	7052	2
THOP1	0	0	7053	2
RBP1	0	-1	7054	2808
RGL2	0	0	7055	0
RASGRF1	0	0	7056	0
TLE1	0	0	7057	0
RAB5B	0	0	7058	-1
ALDH6A1	0	0	7059	-1
PDHX	0	-1	7060	2810
RBBP7	0	-2	7061	4107
RAB27A	0	0	7062	-1
MPP1	0	0	7063	-1
RBBP5	0	0	7064	-1
ICAM5	0	0	7065	-1
GDF2	0	-2	7066	4111
TLE3	0	0	7067	-1
MOCS2	0	0	7068	-1
GDF6	0	-3	7069	4837
JAG2	0	-1	7070	2816
MOS	0	0	7071	0
ITK	0	-3	7072	4839
MOV10	0	0	7073	1
GDF3	0	-1	7074	2819
RAB3B	0	0	7075	1
RASA2	0	0	7076	-1
ITPR2	0	0	7077	-2
MPP2	0	0	7078	-2
GDF10	0	0	7079	-2
RBBP8	0	0	7080	-2
MAP4K2	0	0	7081	-3
MOCS1	0	-1	7082	2825
RBBP6	0	-2	7083	4124
RASGRF2	0	0	7084	-1
RBM4	0	0	7085	-2
RAB5C	0	0	7086	-2
PLAAT4	0	0	7087	-3
RAD17	0	0	7088	-3
RABIF	0	0	7089	-3
MPG	0	-6	7090	5778
MPST	0	0	7091	-5
RAB1A	0	0	7092	-5
ITPKA	0	0	7093	-5
REG1A	0	-1	7094	2830
TLN1	0	-2	7095	4132
MOK	0	0	7096	-4
TLE2	0	0	7097	-5
TLL2	0	0	7098	-5
TRAPPC10	0	0	7099	-5
RFC2	0	-1	7100	2835
TK1	0	0	7101	-6
PRKCA	0	-3	7102	4866
TSPAN4	0	0	7103	-5
RBP2	0	0	7104	-5
RAD51D	0	0	7105	-6
RFC5	0	-2	7106	4141
TSPAN6	0	0	7107	-6
TSPAN7	0	0	7108	-6
RDH5	0	0	7109	-6
TMOD1	0	0	7110	-6
PDP1	0	-2	7111	4144
ERBIN	0	-1	7112	2844
RAD51B	0	0	7113	-4
RECQL	0	-1	7114	2843
RCN1	0	0	7115	-3
REV3L	0	-2	7116	4148
TLE4	0	-1	7117	2841
RFC4	0	-1	7118	2841
ANGPT2	0	-8	7119	6133
RCVRN	0	-5	7120	5600
TNP1	0	-1	7121	2841
MST1R	0	0	7122	1
RGS3	0	0	7123	1
RGS7	0	-1	7124	2841
NUDT1	0	-1	7125	2840
MSR1	0	-4	7126	5331
RGS13	0	0	7127	1
MSH4	0	-2	7128	4155
CHL1	0	-2	7129	4155
MSRA	0	0	7130	0
TNP2	0	0	7131	0
RAMP3	0	0	7132	0
ACSL6	0	0	7133	-5
MSH3	0	-3	7134	4891
ND4L	0	-6	7135	5819
MT1A	0	0	7136	-5
GALNS	0	-1	7137	2846
HADHB	0	-1	7138	2846
CLEC3B	0	-1	7139	2846
TNNI1	0	0	7140	-3
RGS10	0	0	7141	-5
TRIM27	0	0	7142	-5
MT1G	0	0	7143	-5
RFXAP	0	0	7144	-6
MT1X	0	0	7145	-6
CLDN5	0	-1	7146	2848
MT1E	0	0	7147	-5
RGS12	0	0	7148	-5
RGS16	0	0	7149	-7
MT1F	0	0	7150	-7
MT1B	0	0	7151	-8
MTX1	0	-1	7152	2852
RPL37A	0	0	7153	-8
HLA-DRB5	0	-3	7154	4909
RPL34	0	-2	7155	4175
RPS3A	0	0	7156	-6
NDUFB5	0	0	7157	-6
RPL41	0	0	7158	-6
RPL35A	0	0	7159	-6
NDUFB7	0	-1	7160	2859
RPN2	0	0	7161	-6
NDUFB3	0	0	7162	-6
NDUFA8	0	0	7163	-6
NDUFA2	0	0	7164	-7
NCF2	0	0	7165	-7
RPN1	0	0	7166	-7
RPLP2	0	0	7167	-7
NDUFAB1	0	0	7168	-7
RPL30	0	0	7169	-7
NAP1L1	0	-1	7170	2868
RPL27A	0	0	7171	-6
RPL31	0	-1	7172	2869
NDUFS2	0	-1	7173	2869
NDP	0	-1	7174	2869
RPS4Y1	0	0	7175	-4
NDUFC2	0	0	7176	-6
DRG1	0	0	7177	-6
RPL36A	0	-1	7178	2872
RPLP0	0	0	7179	-5
NDUFA5	0	0	7180	-5
RPL29	0	0	7181	-5
NEFM	0	0	7182	-5
NAP1L4	0	0	7183	-5
NDUFA7	0	0	7184	-5
MRPS12	0	0	7185	-5
NDUFA1	0	-3	7186	4938
RPLP1	0	0	7187	-6
RPL24	0	0	7188	-6
RPL27	0	-1	7189	2878
NDUFB10	0	0	7190	-5
NDUFS4	0	0	7191	-5
RPL38	0	-1	7192	2880
NDUFS6	0	-1	7193	2880
NEK1	0	0	7194	-3
NDUFC1	0	-1	7195	2881
NDUFA10	0	0	7196	-2
MRPL12	0	0	7197	-2
NDUFB2	0	-1	7198	2883
RPS4X	0	0	7199	-1
NASP	0	0	7200	-2
RPL28	0	0	7201	-2
RPL36AL	0	0	7202	-2
RPS2	0	-3	7203	4953
NAP1L3	0	0	7204	-1
NDUFS3	0	0	7205	-2
RPL39	0	0	7206	-4
NCF4	0	0	7207	-4
NEFH	0	-1	7208	2889
NDUFB6	0	0	7209	-3
RPS6KA2	0	-3	7210	4959
LRRTM1	0	0	7211	-3
NDUFA6	0	0	7212	-3
NDUFB1	0	0	7213	-4
APOC4	0	0	7214	-5
CTSH	0	-1	7215	2895
CTSW	0	-1	7216	2895
PTPN4	0	0	7217	-4
FGF13	0	-2	7218	4232
EIF6	0	0	7219	-3
PTPN14	0	0	7220	-4
EPB41	0	0	7221	-4
ITGAD	0	0	7222	-4
ISG20	0	0	7223	-4
QSOX1	0	0	7224	-4
HNRNPL	0	0	7225	-4
CTF1	0	-4	7226	5426
PTPN3	0	0	7227	-4
FGF14	0	0	7228	-4
LOXL2	0	-2	7229	4238
HNRNPAB	0	0	7230	-4
PTH2R	0	-1	7231	2906
LPP	0	-4	7232	5431
CACNA1B	0	-2	7233	4240
PTPN13	0	0	7234	-6
AMELX	0	-2	7235	4241
FES	0	-2	7236	4241
PTK6	0	0	7237	-4
FKBP3	0	0	7238	-4
PTGFRN	0	-1	7239	2908
LMAN1	0	0	7240	-4
PTPN7	0	0	7241	-4
XCR1	0	-1	7242	2910
LMO7	0	0	7243	-4
PTMS	0	0	7244	-5
AURKB	0	-1	7245	2909
OCRL	0	0	7246	-4
CX3CR1	0	-1	7247	2908
CTSZ	0	0	7248	-3
MYL9	0	0	7249	-5
KAT2B	0	-2	7250	4247
ITPK1	0	0	7251	-4
LMO1	0	0	7252	-7
ITGB5	0	0	7253	-7
BTAF1	0	0	7254	-7
MPZL1	0	-2	7255	4251
SLC7A6	0	-1	7256	2913
ANGPTL1	0	-1	7257	2913
PRSS16	0	0	7258	-4
PRC1	0	-1	7259	2913
NAT8	0	-1	7260	2913
SLC13A2	0	0	7261	-2
FSTL3	0	-1	7262	2914
LTBP3	0	0	7263	-2
SYT7	0	0	7264	-2
LIMD1	0	0	7265	-2
LTBP1	0	0	7266	-2
HIP1R	0	0	7267	-4
DOK2	0	0	7268	-5
PAPSS1	0	-1	7269	2919
UBA3	0	0	7270	-4
SMNDC1	0	0	7271	-4
BCKDK	0	-1	7272	2920
MARCHF6	0	0	7273	-3
CNOT3	0	0	7274	-3
DLEU1	0	0	7275	-3
APBB3	0	0	7276	-4
CLDN12	0	-1	7277	2924
TMSB4Y	0	0	7278	-3
CLDN10	0	-1	7279	2924
BCAS2	0	0	7280	-2
DNAJA2	0	0	7281	-2
PSTPIP2	0	0	7282	-3
RPL14	0	0	7283	-3
CYP4F3	0	-1	7284	2927
CDY1	0	-1	7285	2927
GPRC5A	0	-4	7286	5481
CLIC3	0	0	7287	0
CDKL2	0	0	7288	0
SF3A1	0	0	7289	0
STUB1	0	-3	7290	5029
KALRN	0	-2	7291	4279
PKD2L1	0	-1	7292	2929
CLDN9	0	-2	7293	4280
UBE4B	0	0	7294	1
HAP1	0	0	7295	1
EIF1AY	0	-1	7296	2930
PAPSS2	0	-2	7297	4283
BRSK2	0	0	7298	2
RGS19	0	0	7299	1
KATNB1	0	0	7300	1
SNAPC5	0	0	7301	1
SAP18	0	0	7302	0
TAF1C	0	0	7303	0
TAF1B	0	0	7304	0
UBE2M	0	0	7305	0
SH2D2A	0	-6	7306	5985
TNFSF18	0	-2	7307	4292
MAP7	0	0	7308	0
MAP3K6	0	0	7309	0
HMOX2	0	0	7310	-2
HNRNPC	0	-2	7311	4292
HNRNPH3	0	-1	7312	2940
CNTN6	0	-1	7313	2940
CT45A5	0	0	7314	-3
CIDEB	0	0	7315	-3
SLC25A27	0	0	7316	-5
ADAM2	0	0	7317	-5
CCNG1	0	0	7318	-5
WARS1	0	0	7319	-5
CEACAM4	0	0	7320	-6
CLGN	0	0	7321	-6
HNRNPF	0	0	7322	-7
XCL2	0	-2	7323	4297
HOXA@	0	0	7324	-9
FUCA2	0	0	7325	-9
CST4	0	0	7326	-9
HMGCS1	0	0	7327	-10
AOPEP	0	0	7328	-10
CA3	0	0	7329	-12
SARDH	0	-1	7330	2951
CAPZA1	0	0	7331	-11
HLA-DQB2	0	-1	7332	2952
CLNS1A	0	0	7333	-12
cytochrome P450, family 2, subfamily A	0	0	7334	-15
HLA-DQA2	0	-2	7335	4305
SLC29A2	0	0	7336	-15
TPP2	0	0	7337	-15
TPD52L1	0	0	7338	-15
CBX1	0	0	7339	-15
TPM3	0	0	7340	-15
TPM4	0	-2	7341	4307
UNC13D	0	-1	7342	2955
TRAF5	0	0	7343	-14
TRIM37	0	0	7344	-14
TOP3A	0	-1	7345	2957
MT3	0	0	7346	-13
MTCP1	0	0	7347	-14
MYH3	0	-1	7348	2955
MUC6	0	-1	7349	2955
CRISP2	0	0	7350	-12
TOP2B	0	0	7351	-12
TPI1	0	-2	7352	4316
MTM1	0	0	7353	-11
MYBPC1	0	-1	7354	2959
MTIF2	0	0	7355	-10
TPT1-AS1	0	0	7356	-10
MYO1F	0	0	7357	-10
MT1M	0	0	7358	-10
MT1H	0	0	7359	-10
CTNNBIP1	0	0	7360	-12
TP53BP2	0	-1	7361	2963
MYBL1	0	0	7362	-13
TRAF3	0	-1	7363	2960
MUC3A	0	0	7364	-12
TPD52L2	0	0	7365	-14
CRTAP	0	0	7366	-15
TPM2	0	-2	7367	4324
CBX3	0	0	7368	-14
LASP1	0	0	7369	-14
NDUFV3	0	0	7370	-14
AFF3	0	-3	7371	5096
TRO	0	0	7372	-13
LAIR2	0	-3	7373	5096
LAMA5	0	-2	7374	4329
LGALS2	0	0	7375	-12
LIG3	0	-1	7376	2970
TRIP6	0	-1	7377	2970
TLR7	0	-1	7378	2969
NDUFV2	0	0	7379	-13
NEK3	0	0	7380	-13
TRPC2	0	-1	7381	2971
SEPTIN2	0	0	7382	-13
LGALS4	0	0	7383	-13
NDUFS5	0	0	7384	-14
LAMC1	0	0	7385	-14
LIM2	0	0	7386	-14
LAG3	0	0	7387	-14
LAMA4	0	0	7388	-15
LAMA3	0	-1	7389	2974
MCOLN1	0	0	7390	-15
LDHB	0	0	7391	-16
LIG1	0	-4	7392	5568
TLR5	0	-1	7393	2976
LIMS1	0	-1	7394	2976
CCT3	0	-3	7395	5114
KCNQ3	0	-2	7396	4347
LGALS7	0	0	7397	-12
SRR	0	-2	7398	4347
LAMC2	0	0	7399	-11
RPL10A	0	0	7400	-11
LAMB1	0	-1	7401	2981
NEDD9	0	0	7402	-13
LAD1	0	-1	7403	2981
LAMB3	0	-3	7404	5122
MYO7A	0	-3	7405	5122
RPS6KB2	0	0	7406	-13
SNU13	0	0	7407	-13
RPS25	0	0	7408	-13
RRAS	0	-3	7409	5124
RTKN	0	0	7410	-12
RPS15	0	0	7411	-12
TNIP1	0	-1	7412	2987
NKTR	0	-1	7413	2987
RPS16	0	0	7414	-11
NME3	0	0	7415	-13
IRAG1	0	0	7416	-13
RPS8	0	0	7417	-13
RPS24	0	-1	7418	2989
RRBP1	0	-3	7419	5132
RPS17	0	0	7420	-11
RPS13	0	0	7421	-11
RPS28	0	0	7422	-11
RS1	0	-3	7423	5135
RPS26	0	-1	7424	2992
RPS18	0	0	7425	-9
RPS14	0	-3	7426	5137
RPS23	0	0	7427	-8
B3GALT5	0	0	7428	-8
NIDDM1	0	0	7429	-8
CCNO	0	0	7430	-8
LANCL1	0	-1	7431	2998
NME4	0	0	7432	-8
CLEC4M	0	0	7433	-8
ABCA10	0	0	7434	-8
NKG7	0	-2	7435	4379
RPS9	0	0	7436	-7
NHS	0	0	7437	-7
RPS29	0	0	7438	-7
NOP2	0	0	7439	-7
RPS11	0	-1	7440	3004
RPS15A	0	0	7441	-8
RPS27	0	0	7442	-9
RRAGB	0	0	7443	-9
B3GNT3	0	0	7444	-9
RPS10	0	-2	7445	4387
SIRPB1	0	-3	7446	5154
RREB1	0	-1	7447	3007
NME1	0	-3	7448	5155
RPS19	0	0	7449	-5
CRISP3	0	0	7450	-5
LAMC3	0	0	7451	-5
RPS21	0	0	7452	-6
RRAD	0	0	7453	-7
NPAT	0	-1	7454	3013
RPS7	0	0	7455	-6
SELENOP	0	-1	7456	3014
CCDC144A	0	-2	7457	4397
MAP2K4	0	-1	7458	3015
KDM6B	0	-6	7459	6127
KRT84	0	0	7460	-5
GPRIN2	0	-1	7461	3017
SRSF2	0	-1	7462	3017
SEL1L	0	0	7463	-3
SEMG2	0	0	7464	-3
DCUN1D4	0	0	7465	-3
RLF	0	0	7466	-3
RIT1	0	0	7467	-3
FRMD4B	0	0	7468	-3
RNY4P2	0	0	7469	-3
TRAM2	0	0	7470	-3
NFASC	0	-4	7471	5645
ROM1	0	-3	7472	5177
FCHO1	0	0	7473	-1
KRT32	0	0	7474	-1
RNASE6	0	0	7475	-2
RN5S1@	0	0	7476	-3
RNASE4	0	-2	7477	4416
SSPOP	0	-3	7478	5179
RAB11FIP3	0	0	7479	-2
CLASP2	0	0	7480	-2
SFRP4	0	-2	7481	4417
SRSF6	0	-1	7482	3029
NOS1AP	0	0	7483	-3
LOC654780	0	0	7484	-3
SRSF3	0	0	7485	-3
EMC2	0	-1	7486	3032
SRSF5	0	0	7487	-2
KRT86	0	0	7488	-3
KRT35	0	0	7489	-3
TMEM63A	0	-2	7490	4423
EDEM1	0	-1	7491	3034
KRT33B	0	-2	7492	4424
KRT81	0	-1	7493	3034
TNRC6B	0	0	7494	-2
SETMAR	0	-2	7495	4426
MAST2	0	0	7496	-2
SRSF7	0	0	7497	-2
CEP57	0	-1	7498	3037
HERPUD1	0	-2	7499	4428
SET	0	-1	7500	3038
GPATCH8	0	0	7501	1
RNF5	0	0	7502	1
SFRP5	0	0	7503	1
KRT83	0	0	7504	1
RPL4	0	0	7505	1
SFRP1	0	-4	7506	5678
TRA2B	0	0	7507	2
SRSF4	0	0	7508	0
EPB41L3	0	-1	7509	3045
DHX34	0	0	7510	1
KRT33A	0	-1	7511	3046
SEMA3E	0	0	7512	2
SPTBN2	0	0	7513	2
PSMF1	0	0	7514	2
CYTH1	0	0	7515	2
PHLDA2	0	-2	7516	4442
TSNAX	0	0	7517	2
CABP1	0	0	7518	2
KIF23	0	0	7519	2
RASAL2	0	0	7520	2
SYMPK	0	0	7521	2
SPTB	0	0	7522	2
MED20	0	0	7523	2
SPOCK1	0	-6	7524	6191
UAP1	0	0	7525	3
GFUS	0	0	7526	1
SH3BP5	0	-3	7527	5226
SPRR2A	0	0	7528	2
SPRR1B	0	0	7529	0
NPRL3	0	-1	7530	3060
AKAP5	0	0	7531	0
CLPP	0	-3	7532	5230
SNX2	0	0	7533	1
CHST10	0	0	7534	1
FHL5	0	0	7535	1
SNTB2	0	-1	7536	3065
ANP32A	0	0	7537	1
GATD3	0	-2	7538	4461
PCYT1B	0	0	7539	2
GTPBP6	0	0	7540	1
SLC14A2	0	-4	7541	5712
HOMER2	0	0	7542	1
CHAF1B	0	0	7543	1
SPAG1	0	-6	7544	6210
AKAP6	0	0	7545	1
ITGB1BP1	0	0	7546	-1
STX8	0	0	7547	-1
SORD	0	0	7548	-2
MAPK8IP1	0	-1	7549	3074
SNRPG	0	0	7550	-2
SNRPF	0	0	7551	-2
SPAM1	0	0	7552	-3
ELL	0	-2	7553	4472
ESS2	0	-1	7554	3077
GAN	0	-2	7555	4473
SPTBN1	0	-1	7556	3078
SON	0	-8	7557	6556
DGCR6	0	-1	7558	3078
SPINT1	0	0	7559	-3
SPG5B	0	0	7560	-5
PFDN1	0	0	7561	-7
PFDN5	0	0	7562	-7
KCNA10	0	0	7563	-7
S100A3	0	0	7564	-7
KCNA7	0	0	7565	-7
PIAS3	0	0	7566	-8
DNAJA3	0	0	7567	-8
FCGR2C	0	0	7568	-9
PFKFB1	0	0	7569	-9
HMG20A	0	-1	7570	3087
PEX12	0	-2	7571	4485
ABCA9	0	0	7572	-7
SART1	0	0	7573	-7
PFDN4	0	0	7574	-9
PEX6	0	-2	7575	4487
RTN2	0	-1	7576	3090
KCNA5	0	0	7577	-9
KCNA6	0	0	7578	-10
SLC16A5	0	0	7579	-10
PFKFB2	0	-2	7580	4490
MICU1	0	0	7581	-9
RSU1	0	0	7582	-9
PEPD	0	-1	7583	3095
KCNC4	0	0	7584	-9
PDLIM1	0	0	7585	-9
MTMR6	0	0	7586	-9
S100A4	0	-1	7587	3098
KCNC3	0	-1	7588	3098
S100A2	0	0	7589	-8
SLC16A4	0	0	7590	-10
TUBB3	0	0	7591	-10
S100A5	0	0	7592	-10
PFDN2	0	0	7593	-10
BTN2A2	0	0	7594	-10
ANAPC10	0	0	7595	-11
PEX10	0	-2	7596	4505
ABCC6	0	-2	7597	4505
CACNG3	0	-1	7598	3102
S100A1	0	0	7599	-11
CITED2	0	0	7600	-11
NDRG1	0	-7	7601	6449
NPM3	0	0	7602	-10
RYR3	0	0	7603	-10
KCNB1	0	-5	7604	6057
WTAP	0	0	7605	-9
CREB5	0	-8	7606	6603
MTRF1	0	0	7607	-8
KPNA3	0	0	7608	-9
PHLPP2	0	-3	7609	5302
PIGC	0	-2	7610	4515
SERPINI1	0	-1	7611	3111
RIN1	0	0	7612	-8
ENTPD4	0	0	7613	-10
GOSR2	0	0	7614	-10
CDC42BPB	0	0	7615	-10
PIK3C2B	0	0	7616	-10
MAST3	0	0	7617	-10
SPAG6	0	0	7618	-11
PIK3CG	0	-2	7619	4519
SETD1B	0	-2	7620	4519
PIK3C2G	0	0	7621	-12
VPS9D1	0	0	7622	-12
RNF7	0	0	7623	-12
PIK3CB	0	-1	7624	3122
KPNA5	0	0	7625	-11
ZHX3	0	0	7626	-11
RBM39	0	-1	7627	3123
RBM34	0	0	7628	-10
PITPNM1	0	0	7629	-10
KPNA4	0	0	7630	-12
KPNA2	0	0	7631	-12
GGA2	0	0	7632	-13
KIFC3	0	0	7633	-13
AKAP12	0	-3	7634	5325
PIK3C3	0	-1	7635	3128
KIR2DS4	0	0	7636	-13
PDS5B	0	0	7637	-13
KIF20B	0	0	7638	-13
KLKB1	0	0	7639	-13
RAB36	0	-1	7640	3132
TNPO1	0	0	7641	-12
USP33	0	0	7642	-12
MAD2L1BP	0	0	7643	-13
BABAM2	0	-1	7644	3133
FNBP1	0	0	7645	-12
KPNA1	0	0	7646	-12
CYTIP	0	0	7647	-13
MON2	0	0	7648	-15
PI4KA	0	0	7649	-15
KIR2DS1	0	0	7650	-15
ZC3H13	0	-1	7651	3136
SAMD4A	0	0	7652	-14
PDZD2	0	0	7653	-14
FAM50A	0	-2	7654	4549
OCM2	0	0	7655	-14
RRP9	0	0	7656	-14
ARHGEF1	0	0	7657	-14
OR2C1	0	0	7658	-14
SLC28A1	0	0	7659	-16
SHOC2	0	-2	7660	4553
MFAP5	0	-4	7661	5823
NEMF	0	0	7662	-16
SLC28A2	0	0	7663	-16
GRAP2	0	0	7664	-17
CSRP3	0	-1	7665	3143
OAZ2	0	-2	7666	4556
OVGP1	0	0	7667	-15
SYNGR1	0	0	7668	-15
TMSB10	0	0	7669	-15
OXA1L	0	-3	7670	5354
ODC1	0	0	7671	-14
RABEP1	0	0	7672	-14
CCDC6	0	0	7673	-15
SYNGR3	0	-1	7674	3149
OPCML	0	-2	7675	4564
EBAG9	0	0	7676	-14
ODF2	0	0	7677	-14
AP3B2	0	0	7678	-14
MAP3K13	0	0	7679	-14
LPXN	0	0	7680	-17
CUL5	0	-4	7681	5841
USP5	0	0	7682	-16
OMG	0	0	7683	-16
PTP4A2	0	0	7684	-16
AAAS	0	-1	7685	3158
OMD	0	-1	7686	3158
DYRK1B	0	0	7687	-14
ZNF175	0	0	7688	-15
SLC25A16	0	0	7689	-15
ZSCAN9	0	0	7690	-16
FXR1	0	-1	7691	3159
IFT88	0	0	7692	-15
NEURL1	0	0	7693	-15
SCAF11	0	0	7694	-16
OR3A2	0	0	7695	-16
MYOM2	0	0	7696	-16
NVL	0	0	7697	-16
ODF1	0	-1	7698	3164
RASSF7	0	-1	7699	3164
COX7A2L	0	0	7700	-14
OAZ1	0	-4	7701	5858
ZNF207	0	0	7702	-13
OSBP	0	0	7703	-13
KCNAB3	0	0	7704	-16
RASSF2	0	0	7705	-17
ZMYM2	0	0	7706	-17
KIAA0232	0	0	7707	-17
SLC16A7	0	0	7708	-17
ZBED1	0	0	7709	-17
SMPD2	0	0	7710	-17
ZW10	0	0	7711	-17
SNAPC4	0	0	7712	-17
SNRPD3	0	0	7713	-17
CYTH3	0	0	7714	-17
SNAPC1	0	0	7715	-17
SIGLEC1	0	-4	7716	5872
MED23	0	0	7717	-16
ZNF157	0	0	7718	-16
CHST2	0	-1	7719	3182
ZRANB2	0	0	7720	-15
SNRPB	0	0	7721	-15
MED27	0	0	7722	-15
SNAPC3	0	0	7723	-15
BCLAF1	0	-1	7724	3186
ZNF200	0	0	7725	-16
ITM2A	0	0	7726	-16
ZNF208	0	0	7727	-17
SUMO2	0	-5	7728	6173
VEZF1	0	0	7729	-16
ZNF264	0	0	7730	-17
VAPB	0	0	7731	-17
FCMR	0	-1	7732	3190
ZNF180	0	0	7733	-16
RNF113A	0	0	7734	-17
ECEL1	0	-2	7735	4617
NOLC1	0	0	7736	-16
ZNF184	0	0	7737	-16
SNRPE	0	0	7738	-16
FSCN1	0	0	7739	-16
SNRNP70	0	-1	7740	3197
EIF4A3	0	-1	7741	3197
SNRPD1	0	0	7742	-15
MED21	0	0	7743	-15
LARGE1	0	0	7744	-15
TMEM94	0	-1	7745	3198
ZMYM3	0	0	7746	-14
SNRPA1	0	0	7747	-14
MED7	0	-1	7748	3199
HOMER3	0	-1	7749	3199
RASSF9	0	0	7750	-12
SUMO3	0	-3	7751	5432
NUMBL	0	0	7752	-11
DDX21	0	0	7753	-11
SNRPD2	0	0	7754	-11
SNRPB2	0	0	7755	-11
RAPGEF5	0	-1	7756	3203
SNRPA	0	0	7757	-11
GCM2	0	-1	7758	3204
SNAPC2	0	0	7759	-15
TMPRSS11D	0	0	7760	-15
MED17	0	-1	7761	3206
KCNK6	0	0	7762	-16
PHKG1	0	0	7763	-17
KCNJ14	0	0	7764	-17
SPAG7	0	0	7765	-20
USP10	0	-1	7766	3209
