# gene	views	view_rank
ZNF684	1	7931
TLN2	1	7932
HMGB4	1	7933
MAP3K19	1	7934
CALN1	1	7935
CRISPLD2	1	7936
C1orf162	1	7937
FRAS1	1	7938
MED30	1	7939
KRT80	1	7940
VCPIP1	1	7941
CPNE8	1	7942
A2ML1	1	7943
MRPL55	1	7944
CRISPLD1	1	7945
MINDY1	1	7946
MCFD2	1	7947
LRRC39	1	7948
MCTP2	1	7949
SYT2	1	7950
UHMK1	1	7951
EDARADD	1	7952
RIOK1	1	7953
ABI3	1	7954
NETO1	1	7955
GSAP	1	7956
TMEM117	1	7957
RIPK4	1	7958
CRIM1	1	7959
KCNIP4	1	7960
TRAF3IP3	1	7961
USP48	1	7962
POLR1B	1	7963
SGIP1	1	7964
PHF20	1	7965
POLE3	1	7966
DRC7	1	7967
WDR24	1	7968
DNAJC5	1	7969
FAM178B	1	7970
ZNF219	1	7971
MEX3B	1	7972
WNT10A	1	7973
PCBP3	1	7974
MZB1	1	7975
RNF146	1	7976
BRWD1	1	7977
RGPD5	1	7978
GLRX5	1	7979
ABTB1	1	7980
CCBE1	1	7981
CPA5	1	7982
SLC25A29	1	7983
TTC8	1	7984
RHBDF1	1	7985
PAXBP1	1	7986
GFM1	1	7987
ATP5IF1	1	7988
RAB17	1	7989
TNKS1BP1	1	7990
SYAP1	1	7991
GPHB5	1	7992
TMC8	1	7993
CMTM3	1	7994
EPSTI1	1	7995
ZNF598	1	7996
PLA2G4E	1	7997
ABCC12	1	7998
SAT2	1	7999
DERL3	1	8000
MRAP2	1	8001
SYTL1	1	8002
ABCC10	1	8003
CCDC78	1	8004
GPR139	1	8005
DHX57	1	8006
CERS5	1	8007
KIRREL2	1	8008
CYTOR	1	8009
AJUBA	1	8010
H2AZ2	1	8011
JPT2	1	8012
HASPIN	1	8013
HDHD2	1	8014
NIPA1	1	8015
NAV1	1	8016
C16orf78	1	8017
ZNF502	1	8018
ZNRF1	1	8019
ACSM2A	1	8020
IMMP2L	1	8021
MMP25	1	8022
SYNPR	1	8023
IL31RA	1	8024
BIN3	1	8025
LSMEM2	1	8026
FKBPL	1	8027
FAM111A	1	8028
CMAS	1	8029
RNF123	1	8030
SUDS3	1	8031
EXOC4	1	8032
PRAM1	1	8033
TGIF2	1	8034
MIR22HG	1	8035
USP42	1	8036
QRFPR	1	8037
TKTL2	1	8038
COX14	1	8039
EVA1A	1	8040
ANKRD27	1	8041
H2BC12	1	8042
SAV1	1	8043
HPSE2	1	8044
SLC25A19	1	8045
DEPDC1B	1	8046
RTCB	1	8047
PCID2	1	8048
BCL2L12	1	8049
ANO6	1	8050
TMEM143	1	8051
AMOTL2	1	8052
TMEM47	1	8053
PPP1R12C	1	8054
TRBC2	1	8055
USP40	1	8056
HPCAL4	1	8057
NUDT12	1	8058
MAGEC2	1	8059
MFRP	1	8060
HSD17B7	1	8061
CAMK1	1	8062
RASSF5	1	8063
KRT24	1	8064
LCTL	1	8065
ANAPC7	1	8066
HDHD5	1	8067
UQCC1	1	8068
TRAV12-2	1	8069
CYP4F2	1	8070
PAOX	1	8071
LCMT1	1	8072
CCM2	1	8073
PGAM5	1	8074
PCYOX1	1	8075
DNAI7	1	8076
YTHDF2	1	8077
PLPP4	1	8078
TAS2R30	1	8079
AKT1S1	1	8080
SRARP	1	8081
STEAP2	1	8082
LYSMD3	1	8083
KIR3DL3	1	8084
SYVN1	1	8085
TAS2R19	1	8086
ELMOD2	1	8087
PHYHIPL	1	8088
LRRC3B	1	8089
EXOSC6	1	8090
NPHP4	1	8091
TRIM6	1	8092
DHRS1	1	8093
NIFK	1	8094
COG8	1	8095
ADGRA1	1	8096
MSANTD4	1	8097
FAM210B	1	8098
BATF2	1	8099
DMAP1	1	8100
ACOT12	1	8101
SEPTIN3	1	8102
TEX11	1	8103
NCOA7	1	8104
NOBOX	1	8105
ANAPC1	1	8106
ZNF786	1	8107
CPEB1	1	8108
NOM1	1	8109
UNKL	1	8110
SIX5	1	8111
SYT6	1	8112
VPS25	1	8113
GNG12	1	8114
PCDHB2	1	8115
PCDHGB7	1	8116
ATP8B3	1	8117
ZNF414	1	8118
C19orf25	1	8119
PCDHB4	1	8120
ACBD3	1	8121
STXBP5	1	8122
DNAI2	1	8123
SPECC1	1	8124
NPNT	1	8125
SLX4	1	8126
CDCA5	1	8127
CHST14	1	8128
BCL6B	1	8129
LARP4	1	8130
CPXM2	1	8131
MFSD8	1	8132
NACC1	1	8133
MED8	1	8134
SLC52A3	1	8135
ARMC6	1	8136
RAB39B	1	8137
DPPA2	1	8138
C8orf34	1	8139
UCN3	1	8140
SYCE1	1	8141
B3GNT7	1	8142
EFHC1	1	8143
RAET1L	1	8144
AZIN2	1	8145
OPALIN	1	8146
MYOCD	1	8147
TAFA4	1	8148
CCDC80	1	8149
MRGPRF	1	8150
OLFM2	1	8151
SLC38A5	1	8152
BUD23	1	8153
MED12L	1	8154
SLC2A12	1	8155
RBP7	1	8156
ZNF257	1	8157
IMP4	1	8158
CFAP206	1	8159
SLC10A4	1	8160
MRPL17	1	8161
MUC17	1	8162
ARHGAP9	1	8163
LYPD6B	1	8164
XPO4	1	8165
ALX4	1	8166
CHODL	1	8167
SMAP1	1	8168
RIC8A	1	8169
ANKRD23	1	8170
SPRED2	1	8171
TCP10L	1	8172
APOBEC3F	1	8173
AZI2	1	8174
CELA2A	1	8175
SOGA1	1	8176
KCNH8	1	8177
COP1	1	8178
HACD2	1	8179
NFKBIZ	1	8180
TRIM65	1	8181
MYL6B	1	8182
NLRP5	1	8183
NDUFA11	1	8184
SLC37A2	1	8185
CYP4F22	1	8186
ARL6IP6	1	8187
RHPN1	1	8188
STOX1	1	8189
MMAB	1	8190
ESCO1	1	8191
SEPTIN10	1	8192
IRX2	1	8193
OR6B3	1	8194
HNRNPA3	1	8195
GNRHR2	1	8196
GJD4	1	8197
BTBD9	1	8198
PGLYRP2	1	8199
RNF157	1	8200
TPCN2	1	8201
CEP120	1	8202
OR1I1	1	8203
HYLS1	1	8204
FHAD1	1	8205
FTSJ3	1	8206
C9orf43	1	8207
MIEF2	1	8208
WDR72	1	8209
CCDC50	1	8210
SEZ6	1	8211
SPNS2	1	8212
GNAS-AS1	1	8213
PCDHA2	1	8214
SSX2IP	1	8215
CBWD2	1	8216
UMODL1-AS1	1	8217
PPM1K	1	8218
DACH2	1	8219
WFIKKN1	1	8220
AGAP1	1	8221
TAGAP	1	8222
ACER1	1	8223
AGAP2	1	8224
RAB3IP	1	8225
INO80C	1	8226
ERMAP	1	8227
CATSPER2	1	8228
LOXHD1	1	8229
CEACAM20	1	8230
TEX15	1	8231
SHPRH	1	8232
CHCHD10	1	8233
CLYBL	1	8234
SAPCD1	1	8235
AMER1	1	8236
ADGRG4	1	8237
ZNF880	1	8238
ATG4A	1	8239
CYP4V2	1	8240
C1QTNF5	1	8241
SUMF1	1	8242
C1QTNF1	1	8243
OR2AG2	1	8244
FAM87B	1	8245
SYNE3	1	8246
FGD2	1	8247
GPHA2	1	8248
C17orf47	1	8249
C3orf70	1	8250
ZUP1	1	8251
VSX2	1	8252
PPP1R18	1	8253
HTR3C	1	8254
DHX36	1	8255
KCTD12	1	8256
TCAIM	1	8257
GAB3	1	8258
ZNF384	1	8259
RSPH9	1	8260
MED11	1	8261
SYNPO2	1	8262
IFNLR1	1	8263
ZNF780B	1	8264
TMEM247	1	8265
PAQR9	1	8266
BARHL2	1	8267
OR5W2	1	8268
PRR23C	1	8269
INO80E	1	8270
FOXI3	1	8271
OR52K1	1	8272
PLSCR5	1	8273
OR52E5	1	8274
MFSD2B	1	8275
TSEN54	1	8276
HID1	1	8277
TMPRSS7	1	8278
H2AC21	1	8279
OR5D13	1	8280
FIGLA	1	8281
OR52N5	1	8282
OR5M1	1	8283
PLA2G4D	1	8284
OR2V2	1	8285
BBS12	1	8286
ZNF280B	1	8287
ITLN2	1	8288
PABPC5	1	8289
C9orf116	1	8290
NDUFAF6	1	8291
HGSNAT	1	8292
GPR150	1	8293
DCP2	1	8294
BHLHA15	1	8295
DDX53	1	8296
KCNRG	1	8297
CHAMP1	1	8298
KSR2	1	8299
OR1L8	1	8300
CCDC138	1	8301
ADGRA3	1	8302
SSX6P	1	8303
KDM1B	1	8304
KLK9	1	8305
H2AC1	1	8306
HECTD4	1	8307
ADGRD1	1	8308
C17orf98	1	8309
DYNAP	1	8310
FOXK1	1	8311
SLC22A24	1	8312
TMEM179	1	8313
TAS2R60	1	8314
CFAP53	1	8315
CFAP73	1	8316
PHACTR1	1	8317
C12orf75	1	8318
TENT5B	1	8319
ZFP82	1	8320
ARHGEF25	1	8321
NLRP14	1	8322
SLC22A10	1	8323
BCL9L	1	8324
MALSU1	1	8325
ANKRD33	1	8326
CNST	1	8327
TTC3P1	1	8328
P2RY8	1	8329
PROB1	1	8330
MAPK15	1	8331
FREM2	1	8332
GPATCH11	1	8333
CNOT6L	1	8334
YTHDF3	1	8335
FIRRE	1	8336
MAP3K15	1	8337
BNIP5	1	8338
SLC41A1	1	8339
MMS22L	1	8340
SPDYA	1	8341
TMEM130	1	8342
GRXCR1	1	8343
ADGRG3	1	8344
FLG-AS1	1	8345
XKR5	1	8346
FAM185A	1	8347
SOX2-OT	1	8348
SERPINA2	1	8349
PABIR2	1	8350
NUP43	1	8351
MIR124-3	1	8352
MIR106A	1	8353
EZHIP	1	8354
SLC6A18	1	8355
OR51E1	1	8356
ZC3H12B	1	8357
GJC3	1	8358
OR10G7	1	8359
MIR148A	1	8360
OR2T2	1	8361
MIR200C	1	8362
KIF24	1	8363
CXorf38	1	8364
MIR146A	1	8365
PLET1	1	8366
MOGAT3	1	8367
RAET1G	1	8368
SYT9	1	8369
TMTC2	1	8370
CACUL1	1	8371
CYP27C1	1	8372
SESN3	1	8373
ZFP57	1	8374
DDI1	1	8375
MBOAT4	1	8376
OR2M7	1	8377
MIR361	1	8378
C5orf34	1	8379
NRK	1	8380
CERS3	1	8381
ARMS2	1	8382
TMEM268	1	8383
ADGRF1	1	8384
C1QTNF12	1	8385
MIR499A	1	8386
NDUFS7	1	8387
NBDY	1	8388
PEDS1-UBE2V1	1	8389
IGFL3	1	8390
DAOA-AS1	1	8391
MKX	1	8392
GPR153	1	8393
JPX	1	8394
RSPH10B2	1	8395
LYPD8	1	8396
MIR4521	1	8397
UCA1	1	8398
MIR4727	1	8399
MAGED4	1	8400
MSMP	1	8401
ASTL	1	8402
SUZ12P1	1	8403
ZBED6	1	8404
LINC00327	1	8405
SFTPA2	1	8406
HULC	1	8407
MXRA7	1	8408
PPP1R3G	1	8409
MTHFD2L	1	8410
MIAT	1	8411
NME1-NME2	1	8412
NCF1C	1	8413
GAGE2A	1	8414
SDHAF1	1	8415
H3C13	1	8416
FAM25BP	1	8417
BHLHA9	1	8418
RFX8	1	8419
CEACAM18	1	8420
KIAA0895L	1	8421
HOXA10-HOXA9	1	8422
HMNJ	1	8423
MTRNR2L4	1	8424
MDD2	1	8425
PET100	1	8426
GSK3A	1	8427
RANBP9	1	8428
MIR1282	1	8429
KIAA1109	1	8430
PRG1	1	8431
CIP2A	1	8432
PSEN1	1	8433
OSGEP	1	8434
DAZAP1	1	8435
TUC338	1	8436
BCC6	1	8437
LOC100287387	1	8438
CHDS8	1	8439
NAGPA	1	8440
POTEB	1	8441
CCNL2	1	8442
ECPAS	1	8443
U2AF1	1	8444
ATP6V0A1	1	8445
SP8	1	8446
SLC25A24	1	8447
LOC107984557	1	8448
EPHA5	1	8449
LSP1P5	1	8450
SELENOO	1	8451
MIR3648-1	1	8452
LNCPRESS1	1	8453
EPHA1	1	8454
CST8	1	8455
EPB41L1	1	8456
SETD3	0	8457
HBM	0	8458
CD1B	0	8459
AK1	0	8460
C8orf33	0	8461
COX10	0	8462
RPS4Y2	0	8463
FAM71E2	0	8464
FSTL5	0	8465
OFD1	0	8466
SLC44A1	0	8467
ESPN	0	8468
UPK2	0	8469
UPK1B	0	8470
ADAMTS17	0	8471
SMIM11B	0	8472
SLC37A4	0	8473
ERICH4	0	8474
JMY	0	8475
ST13	0	8476
CAV2	0	8477
COL6A1	0	8478
SURF2	0	8479
LCORL	0	8480
TMEM125	0	8481
H1-7	0	8482
RENBP	0	8483
COL4A6	0	8484
F13B	0	8485
ZNF839	0	8486
PGLYRP3	0	8487
COL16A1	0	8488
MFSD14B	0	8489
C20orf202	0	8490
COL9A2	0	8491
GART	0	8492
SLC22A14	0	8493
FABP6	0	8494
POMT1	0	8495
POFUT2	0	8496
SMIM15	0	8497
CNPY2	0	8498
COL11A1	0	8499
SPINK6	0	8500
TPR	0	8501
SGCD	0	8502
SAR1A	0	8503
MGAT4B	0	8504
GOLGA8H	0	8505
CCL15	0	8506
STARD3	0	8507
HBQ1	0	8508
TVP23A	0	8509
TFAP2D	0	8510
TMEM217	0	8511
PIK3R6	0	8512
GMNC	0	8513
TMEM151B	0	8514
LSAMP	0	8515
FAM180B	0	8516
LENG9	0	8517
C14orf119	0	8518
AHSA2P	0	8519
MTUS1	0	8520
OTOA	0	8521
DSCAML1	0	8522
STK35	0	8523
SLC46A1	0	8524
GADL1	0	8525
COL25A1	0	8526
SOHLH2	0	8527
FAM71E1	0	8528
KIF1B	0	8529
SLCO4C1	0	8530
TMEM151A	0	8531
TMEM255A	0	8532
CCDC166	0	8533
KRT6B	0	8534
FXYD4	0	8535
FXYD6	0	8536
WASF3	0	8537
TRIM50	0	8538
BEX4	0	8539
NMNAT3	0	8540
CTRB2	0	8541
WASF2	0	8542
WDTC1	0	8543
FAM234A	0	8544
COL22A1	0	8545
F13A1	0	8546
RHOXF2	0	8547
ACTN3	0	8548
UPK1A	0	8549
ZNF878	0	8550
ZNF674	0	8551
TMEM242	0	8552
PFKP	0	8553
COL6A2	0	8554
COL8A2	0	8555
C3orf14	0	8556
CCDC198	0	8557
RAI1	0	8558
GPR137B	0	8559
HNRNPDL	0	8560
DPEP2	0	8561
UXS1	0	8562
COL6A5	0	8563
AADAT	0	8564
ZNF800	0	8565
AMHR2	0	8566
RTL6	0	8567
EMC1	0	8568
MYLK4	0	8569
COL27A1	0	8570
PAEP	0	8571
PAK5	0	8572
TMPRSS11B	0	8573
TRIM14	0	8574
NFATC2IP	0	8575
COL5A3	0	8576
C6orf52	0	8577
ARPC2	0	8578
C8orf58	0	8579
FKRP	0	8580
ZNF749	0	8581
ATAD3B	0	8582
ARMCX5	0	8583
NPAS1	0	8584
CFAP95	0	8585
TMEM44	0	8586
PRR30	0	8587
IL17F	0	8588
CAPN2	0	8589
IFITM5	0	8590
MN1	0	8591
NPPA	0	8592
TRPT1	0	8593
CAPNS1	0	8594
ADGRE2	0	8595
CA11	0	8596
S100G	0	8597
CAPN1	0	8598
CA5A	0	8599
CACNB4	0	8600
GTF2F1	0	8601
CAMK2G	0	8602
KCNE3	0	8603
CACNB2	0	8604
TRPC4AP	0	8605
CAPN6	0	8606
GTF2H4	0	8607
NXF1	0	8608
PITPNA	0	8609
CCT6A	0	8610
KRT13	0	8611
KRT12	0	8612
CMTX2	0	8613
CHKB	0	8614
CYB561	0	8615
ETM2	0	8616
FOXN3	0	8617
FZD9	0	8618
AKIP1	0	8619
CHRDL1	0	8620
ARHGEF35	0	8621
TBCB	0	8622
CNGA4	0	8623
ATXN7L2	0	8624
POLR2J2	0	8625
CNGA3	0	8626
SLC25A38	0	8627
CMTX3	0	8628
CLCN6	0	8629
CHRNE	0	8630
NKX3-2	0	8631
CLPTM1	0	8632
CHRNB3	0	8633
FOSL2	0	8634
DCTN5	0	8635
CHRNB1	0	8636
CKMT1B	0	8637
ACYP2	0	8638
CHRNB4	0	8639
SLC1A6	0	8640
ADCY7	0	8641
ADD2	0	8642
CRYGD	0	8643
ATP1A2	0	8644
ADD3	0	8645
CSTF1	0	8646
ADH6	0	8647
CSTF3	0	8648
CST2	0	8649
SLC1A7	0	8650
CTAA2	0	8651
CCNT2	0	8652
CRYGA	0	8653
COPB1	0	8654
CRYAA	0	8655
CRYGS	0	8656
COX7A2	0	8657
CRIP2	0	8658
COX15	0	8659
SLC31A2	0	8660
CRYBA4	0	8661
CRYBB1	0	8662
CRYBB3	0	8663
COPA	0	8664
CRYGC	0	8665
ENTPD3	0	8666
CDK11B	0	8667
CETN2	0	8668
CDH8	0	8669
CETN3	0	8670
CDC5L	0	8671
CDS1	0	8672
ACTA1	0	8673
LRBA	0	8674
ASIC2	0	8675
CETN1	0	8676
ENTPD5	0	8677
ABR	0	8678
ACTN4	0	8679
ENTPD6	0	8680
AURKA	0	8681
MEGF6	0	8682
EIF4EBP2	0	8683
CELSR3	0	8684
EGR4	0	8685
EIF2S3	0	8686
ART3	0	8687
ARHGDIG	0	8688
APBB2	0	8689
AQP5	0	8690
APBA2	0	8691
AQP7	0	8692
AQP9	0	8693
AQP6	0	8694
TRIM23	0	8695
AQP8	0	8696
APLP2	0	8697
NUDT2	0	8698
ARCN1	0	8699
ARL1	0	8700
ARHGAP5	0	8701
ARF4	0	8702
SHROOM2	0	8703
KRT77	0	8704
KRT6C	0	8705
ALDH3B2	0	8706
KRT39	0	8707
AMPD3	0	8708
ANCR	0	8709
AP2A1	0	8710
AP2B1	0	8711
AP1G1	0	8712
IQSEC3	0	8713
GNB5	0	8714
AP1B1	0	8715
ANK3	0	8716
AK4	0	8717
AMY1C	0	8718
DAP	0	8719
ATP2B4	0	8720
BRINP1	0	8721
CYP2A13	0	8722
ATP5PF	0	8723
BMP8A	0	8724
ATP6V0B	0	8725
ATP6V1E1	0	8726
DIAPH2	0	8727
ATP5MC3	0	8728
DGKQ	0	8729
ATP5PO	0	8730
DBI	0	8731
ATP5F1C	0	8732
DGKA	0	8733
ATP1A4	0	8734
ATP5ME	0	8735
CXB3S	0	8736
DEFA4	0	8737
ATP6V1G2	0	8738
DDX10	0	8739
GABRP	0	8740
GABPB1	0	8741
FUT6	0	8742
FUT5	0	8743
NIPSNAP2	0	8744
GABRG3	0	8745
FZD2	0	8746
DOK1	0	8747
DNAH9	0	8748
BICD1	0	8749
BFSP1	0	8750
DDX11	0	8751
DPH1	0	8752
DGCR	0	8753
DHX8	0	8754
B2MR	0	8755
BNIP2	0	8756
DYNC1I2	0	8757
POLR3D	0	8758
BMX	0	8759
DMWD	0	8760
DNASE2	0	8761
DRG2	0	8762
DOCK3	0	8763
BBS2	0	8764
GTF2H2	0	8765
EYA2	0	8766
GTF2H1	0	8767
FAU	0	8768
GSTM3	0	8769
GTF2E1	0	8770
GTF2E2	0	8771
MAN2A1	0	8772
FARSA	0	8773
GRINA	0	8774
GTF2A1	0	8775
GRIN2C	0	8776
GSTT2	0	8777
FANCF	0	8778
GSTZ1	0	8779
FKBP2	0	8780
ARHGAP35	0	8781
GTF2F2	0	8782
DVL3	0	8783
ELK4	0	8784
ZFYVE9	0	8785
GCNT1	0	8786
ELF3	0	8787
EEF1B2P2	0	8788
DYX1	0	8789
E2F3	0	8790
ABCA13	0	8791
GFI1	0	8792
GGT5	0	8793
EEF1A1P43	0	8794
DTYMK	0	8795
GCSH	0	8796
DUSP7	0	8797
DUSP8	0	8798
BTG1	0	8799
GCNT2	0	8800
EMP2	0	8801
E4F1	0	8802
ANK2	0	8803
LAMA1	0	8804
ELF4	0	8805
GUCY1B1	0	8806
GTF3C2	0	8807
GZMA	0	8808
GTF3C1	0	8809
GZMM	0	8810
GUCA2B	0	8811
GUCY1A2	0	8812
LOC118142757	0	8813
GUCA1B	0	8814
GUCY2F	0	8815
HAGH	0	8816
CFHR2	0	8817
HCLS1	0	8818
H2BC5	0	8819
H2AC7	0	8820
H1-3	0	8821
GUK1	0	8822
GNG3	0	8823
GNAT1	0	8824
GNAI2	0	8825
GLRA2	0	8826
GLUD1P5	0	8827
GNAT2	0	8828
GJA3	0	8829
OR2T34	0	8830
ALDH3A2	0	8831
APBB1	0	8832
GLE1	0	8833
GJB5	0	8834
GNAI3	0	8835
OR4C16	0	8836
OR4A16	0	8837
OR5AU1	0	8838
EPHB6	0	8839
EPHA7	0	8840
ALDH8A1	0	8841
EXTL3	0	8842
DMTN	0	8843
EPHA8	0	8844
EPS15	0	8845
EXTL1	0	8846
EXTL2	0	8847
ETV5	0	8848
EPHX1	0	8849
EVI2B	0	8850
GOLGA3	0	8851
NPBWR2	0	8852
ETV3	0	8853
GP2	0	8854
GNG4	0	8855
GNRH2	0	8856
EYA4	0	8857
GNGT1	0	8858
GOLGA4	0	8859
SMCP	0	8860
FNTB	0	8861
FRA1J	0	8862
FOXF2	0	8863
FOLR3	0	8864
AFF2	0	8865
FRA3A	0	8866
FLOT2	0	8867
MEF2D	0	8868
ME2	0	8869
MCM4	0	8870
FLT3LG	0	8871
FRA2B	0	8872
FOXS1	0	8873
FNTA	0	8874
FMO4	0	8875
DNAJB9	0	8876
HOXC13	0	8877
PRPSAP1	0	8878
HOXD9	0	8879
MAP2K5	0	8880
HOXC9	0	8881
KLK10	0	8882
PRKX	0	8883
DNAJC3	0	8884
THAP12	0	8885
PSG9	0	8886
HOXB6	0	8887
PSG6	0	8888
HOXC10	0	8889
PSMA7	0	8890
PSMC3	0	8891
PSKH1	0	8892
HOXD11	0	8893
PSMA5	0	8894
PRPSAP2	0	8895
PSMA1	0	8896
IFNR	0	8897
PTPRR	0	8898
PWP2	0	8899
PPP1R11	0	8900
PYGB	0	8901
PTPRF	0	8902
PYCR1	0	8903
PTPRN	0	8904
IGBP1	0	8905
ICA1	0	8906
IDDM3	0	8907
IGHMBP2	0	8908
IK	0	8909
RAP2A	0	8910
PTPRN2	0	8911
RAP2B	0	8912
IGFBP6	0	8913
IGHG4	0	8914
DYNLT3	0	8915
IGHG2	0	8916
HSPA4	0	8917
MLLT6	0	8918
DNAJA1	0	8919
HTN3	0	8920
MAP3K9	0	8921
MLF1	0	8922
DNAJB1	0	8923
HTC1	0	8924
HSPA7	0	8925
MKLN1	0	8926
HTN1	0	8927
MAP3K10	0	8928
MLLT1	0	8929
PRPF3	0	8930
GRIK1	0	8931
MAGEA10	0	8932
RAPGEF1	0	8933
MAGEA9	0	8934
GPR31	0	8935
GPR34	0	8936
ATP2B1	0	8937
GPR22	0	8938
GPR20	0	8939
RGS9BP	0	8940
MAGEA12	0	8941
MAFD1	0	8942
GPR42	0	8943
GRIK3	0	8944
CAPRIN1	0	8945
GRIK5	0	8946
ASAH2C	0	8947
RFPL3S	0	8948
AGFG2	0	8949
MEOX1	0	8950
HSD3B2	0	8951
SCGB2A1	0	8952
IFNA13	0	8953
IFNA16	0	8954
HOXD12	0	8955
PSMD13	0	8956
IFNA7	0	8957
AGFG1	0	8958
IFNA14	0	8959
BPIFA1	0	8960
MIP	0	8961
IFNA21	0	8962
IFNA6	0	8963
IFNA10	0	8964
HSD17B3	0	8965
IFNA17	0	8966
MFAP2	0	8967
HRC	0	8968
CHGB	0	8969
IFNA5	0	8970
PRMT2	0	8971
IFNA8	0	8972
IFNA4	0	8973
MGST2	0	8974
SP110	0	8975
MGST3	0	8976
MFAP1	0	8977
MIPEP	0	8978
MGAT3	0	8979
PSMD11	0	8980
HPS1	0	8981
FRAXD	0	8982
BTN1A1	0	8983
ZBTB48	0	8984
AUP1	0	8985
SCAMP5	0	8986
ALDH9A1	0	8987
SHB	0	8988
SLC26A6	0	8989
UBE2K	0	8990
HIC1	0	8991
GSTA4	0	8992
STRN4	0	8993
WS2B	0	8994
FTH1P3	0	8995
HIVEP1	0	8996
CENPI	0	8997
ACTN1	0	8998
KIF11	0	8999
GSTA2	0	9000
ABCD2	0	9001
TEP1	0	9002
ING2	0	9003
INSL4	0	9004
TFF2	0	9005
FOXK2	0	9006
IMPG1	0	9007
TGM3	0	9008
INPP4A	0	9009
TGM4	0	9010
ING1	0	9011
INPP5B	0	9012
DYNLT1	0	9013
IRAK2	0	9014
TFDP2	0	9015
IL10RB	0	9016
ANOS1	0	9017
RAB13	0	9018
MOCS2	0	9019
JAG2	0	9020
RAB2A	0	9021
GDF7	0	9022
RASA2	0	9023
MOCS1	0	9024
QARS1	0	9025
RASGRF2	0	9026
RBMS1	0	9027
RBM4	0	9028
SEC62	0	9029
RARS1	0	9030
MPST	0	9031
MOK	0	9032
TM7SF2	0	9033
RFC3	0	9034
RFC5	0	9035
TLL1	0	9036
TMOD1	0	9037
TIAL1	0	9038
RGS3	0	9039
MSH5	0	9040
RGS7	0	9041
NUDT1	0	9042
RFX2	0	9043
MSH4	0	9044
TNP2	0	9045
TNNC2	0	9046
TNFAIP1	0	9047
GALNS	0	9048
CLEC3B	0	9049
JDP2	0	9050
RGS10	0	9051
RFX5	0	9052
RGS16	0	9053
MTX1	0	9054
NDUFB5	0	9055
RPL35A	0	9056
NDUFB3	0	9057
NDUFA8	0	9058
NCF2	0	9059
NDUFAB1	0	9060
RPL30	0	9061
RPL27A	0	9062
RPS5	0	9063
DRG1	0	9064
NDUFA5	0	9065
NAP1L4	0	9066
MRPS12	0	9067
RPL24	0	9068
RPL38	0	9069
NDUFC1	0	9070
NDUFA10	0	9071
MRPL12	0	9072
RPS4X	0	9073
RPL28	0	9074
NAP1L3	0	9075
RPL37	0	9076
NDUFB1	0	9077
PTPN12	0	9078
PTPN4	0	9079
ISG20	0	9080
ISLR	0	9081
HNRNPAB	0	9082
TWF1	0	9083
CACNA1B	0	9084
FES	0	9085
PTPRA	0	9086
PTPRE	0	9087
HOXA6	0	9088
AURKB	0	9089
PTPN9	0	9090
SLC7A6	0	9091
RNF8	0	9092
NAT8	0	9093
SLC13A2	0	9094
NINJ1	0	9095
SLC7A7	0	9096
UBA3	0	9097
SMNDC1	0	9098
MARCHF6	0	9099
DLEU1	0	9100
APBB3	0	9101
PSTPIP2	0	9102
CLIC3	0	9103
CDKL2	0	9104
NET1	0	9105
HAP1	0	9106
NOL3	0	9107
SPAG9	0	9108
EIF1B	0	9109
KATNB1	0	9110
SNAPC5	0	9111
SAP18	0	9112
BET1	0	9113
CNOT2	0	9114
MAP3K6	0	9115
HNRNPH3	0	9116
HMGB3	0	9117
CT45A5	0	9118
HOXA3	0	9119
EEF1B2	0	9120
SLC25A27	0	9121
EDN2	0	9122
DPYD	0	9123
HOXA@	0	9124
CST4	0	9125
HMGCS1	0	9126
HMGN2	0	9127
SARDH	0	9128
CLNS1A	0	9129
cytochrome P450, family 2, subfamily A	0	9130
SLC29A2	0	9131
TPP2	0	9132
MUC7	0	9133
TPD52L1	0	9134
CBX1	0	9135
TPM4	0	9136
TPTE	0	9137
TRAF5	0	9138
MYBPC1	0	9139
MTIF2	0	9140
TPM1	0	9141
TPD52	0	9142
MYH2	0	9143
LAIR2	0	9144
LAMA2	0	9145
NDUFV2	0	9146
NEK3	0	9147
NDUFS5	0	9148
LAMC1	0	9149
LIM2	0	9150
KCNE2	0	9151
LIMK2	0	9152
SLC19A3	0	9153
LIMS1	0	9154
CCT3	0	9155
LAMC2	0	9156
SCN4B	0	9157
SNU13	0	9158
RPS25	0	9159
RPS15	0	9160
NKTR	0	9161
CNOT4	0	9162
RPS16	0	9163
NFYC	0	9164
NFYB	0	9165
RPS8	0	9166
RPS24	0	9167
RPS17	0	9168
RPS13	0	9169
RPS28	0	9170
RPS18	0	9171
RPS14	0	9172
RPS23	0	9173
B3GALT5	0	9174
NIDDM1	0	9175
LANCL1	0	9176
ABCA7	0	9177
RPS20	0	9178
CLEC4M	0	9179
ABCA10	0	9180
RPS9	0	9181
NHS	0	9182
RPS12	0	9183
NHLH1	0	9184
RPS15A	0	9185
KLHL41	0	9186
TRIM22	0	9187
RPS10	0	9188
LAMC3	0	9189
RPS21	0	9190
NMUR1	0	9191
NPAT	0	9192
RIMS2	0	9193
KRT34	0	9194
KRT84	0	9195
GPRIN2	0	9196
SEMG2	0	9197
DCUN1D4	0	9198
RLF	0	9199
RIT1	0	9200
RNY4P2	0	9201
ROM1	0	9202
