# gene	views	view_delta	view_rank	view_rank_delta
NEO1	1	-3	6937	3063
NEU1	1	1	6938	-2936
LAMA2	1	1	6939	-2936
LGALS4	1	-2	6940	2249
NDUFB9	1	0	6941	-452
NELL1	1	-3	6942	3065
LAMC1	1	1	6943	-2934
SLC19A3	1	-3	6944	3064
LAMC2	1	0	6945	-452
RPL10A	1	-1	6946	1148
RRAS	1	-2	6947	2246
RTKN	1	-2	6948	2246
TNIP1	1	0	6949	-454
RTN3	1	-1	6950	1148
NFYC	1	1	6951	-2933
NME3	1	1	6952	-2933
RPS18	1	0	6953	-452
RPS14	1	-2	6954	2249
TFG	1	-3	6955	3071
RPS20	1	1	6956	-2939
NME4	1	0	6957	-450
NOVA2	1	1	6958	-2939
RPS9	1	1	6959	-2939
NOP2	1	0	6960	-449
NME1	1	0	6961	-454
RPS21	1	1	6962	-2943
RRAD	1	0	6963	-454
NPAT	1	0	6964	-454
CCDC144A	1	0	6965	-455
KRT84	1	1	6966	-2942
SEL1L	1	0	6967	-455
DCUN1D4	1	1	6968	-2941
TRAM2	1	-2	6969	2259
RMRP	1	0	6970	-454
RNASE1	1	-5	6971	4118
SEMG1	1	-4	6972	3672
RN5S1@	1	1	6973	-2943
RNASE4	1	-1	6974	1164
SFSWAP	1	1	6975	-2942
SSPOP	1	-2	6976	2264
RAB11FIP3	1	1	6977	-2942
KRT85	1	1	6978	-2943
RNR3	1	-2	6979	2266
SFRP4	1	-5	6980	4125
SRSF6	1	1	6981	-2941
SRSF3	1	1	6982	-2941
IPO5	1	1	6983	-2944
TNRC6B	1	-2	6984	2268
RNF4	1	-4	6985	3682
MAST2	1	-2	6986	2269
SRSF7	1	1	6987	-2941
RPA2	1	0	6988	-446
RPL4	1	1	6989	-2945
TRA2B	1	0	6990	-446
EPB41L3	1	0	6991	-446
KRT33A	1	1	6992	-2945
RPA1	1	-7	6993	4727
SEMA3E	1	0	6994	-445
SPTBN2	1	-3	6995	3103
CABP1	1	1	6996	-2944
RASAL2	1	-1	6997	1178
RND2	1	1	6998	-2947
SNTB2	1	-1	6999	1175
PCYT1B	1	-1	7000	1174
TAF15	1	-4	7001	3695
SLC14A2	1	-3	7002	3107
SOX12	1	-1	7003	1175
SPAG1	1	1	7004	-2947
SYN3	1	-1	7005	1174
ESS2	1	0	7006	-448
SPTBN1	1	-2	7007	2281
EIF4E2	1	-2	7008	2281
TTF1	1	-1	7009	1173
SF3A2	1	1	7010	-2945
PEX13	1	1	7011	-2947
S100A3	1	-1	7012	1174
KCNA7	1	1	7013	-2947
PEX12	1	1	7014	-2951
RTN2	1	1	7015	-2953
ABCA8	1	1	7016	-2953
TUBA1B	1	-3	7017	3116
KCNC4	1	1	7018	-2955
CLIP1	1	0	7019	-448
KRT75	1	-1	7020	1175
SLC16A4	1	0	7021	-448
PFDN2	1	1	7022	-2956
HMG20B	1	0	7023	-447
PDZK1	1	-5	7024	4161
CACNG3	1	1	7025	-2956
PEX14	1	-2	7026	2296
WARS2	1	-2	7027	2296
CITED2	1	0	7028	-444
NPM3	1	0	7029	-444
RYR3	1	1	7030	-2952
CREB5	1	0	7031	-443
RIN1	1	-1	7032	1184
PIP4K2A	1	1	7033	-2955
ENTPD4	1	-2	7034	2300
GOSR2	1	1	7035	-2954
PIK3C2B	1	1	7036	-2954
MAST3	1	0	7037	-441
SERPINB8	1	1	7038	-2953
KDM4B	1	0	7039	-441
PIK3C2G	1	1	7040	-2952
KPNA5	1	1	7041	-2953
KPNA4	1	0	7042	-443
RAB36	1	1	7043	-2956
PREPL	1	1	7044	-2956
USP33	1	1	7045	-2956
KLC1	1	0	7046	-446
FNBP1	1	0	7047	-446
KIF22	1	1	7048	-2959
PI4KA	1	-1	7049	1193
KIR2DS1	1	-3	7050	3137
RNF14	1	-1	7051	1193
SAMD4A	1	0	7052	-444
P2RX5	1	0	7053	-447
MFAP5	1	-1	7054	1192
HGS	1	-1	7055	1192
ORC4	1	1	7056	-2956
OR1D2	1	1	7057	-2959
OTX1	1	-3	7058	3144
RABEP1	1	0	7059	-445
OPCML	1	1	7060	-2961
MAP3K13	1	0	7061	-445
HTR3B	1	1	7062	-2962
P2RX1	1	-1	7063	1194
GPR143	1	-5	7064	4192
LPXN	1	1	7065	-2962
USP5	1	-1	7066	1196
OMD	1	-1	7067	1196
CLDN11	1	-7	7068	4794
DYRK1B	1	0	7069	-439
PCSK7	1	-5	7070	4196
ORM1	1	-6	7071	4517
ALX1	1	0	7072	-439
IFT88	1	-4	7073	3749
ODF1	1	1	7074	-2958
ZNF202	1	-1	7075	1200
ZMYM2	1	-5	7076	4199
REPS2	1	0	7077	-437
SMPD2	1	1	7078	-2961
ZW10	1	1	7079	-2961
SNAPC4	1	1	7080	-2961
SNRPD3	1	0	7081	-434
CYTH3	1	1	7082	-2961
CHST2	1	0	7083	-434
SNRPB	1	1	7084	-2962
SNAPC3	1	1	7085	-2962
SMS	1	1	7086	-2962
MTA2	1	0	7087	-433
PEX16	1	1	7088	-2963
VEZF1	1	1	7089	-2963
ZNF184	1	1	7090	-2965
SNRPD1	1	1	7091	-2968
MED21	1	0	7092	-432
LARGE1	1	-1	7093	1211
SPG9	1	0	7094	-432
HOMER3	1	-1	7095	1211
CRIPT	1	-3	7096	3174
DDX21	1	1	7097	-2964
SNRPB2	1	0	7098	-431
RAPGEF5	1	1	7099	-2965
SNRPA	1	-1	7100	1213
TJP2	1	-6	7101	4543
XPR1	1	1	7102	-2964
LRRFIP1	1	0	7103	-429
KCNK6	1	0	7104	-429
SPAG7	1	-1	7105	1215
PHKG2	1	-3	7106	3181
KCNK1	1	1	7107	-2965
PGGT1B	1	1	7108	-2965
ATP6V0D1	1	1	7109	-2965
SMC3	1	-1	7110	1216
KCNJ9	1	1	7111	-2966
ATP6V1G1	1	1	7112	-2969
GTPBP1	1	1	7113	-2973
RAB3D	1	1	7114	-2973
KCNJ12	1	1	7115	-2975
PHKB	1	1	7116	-2975
PHKA2	1	-3	7117	3186
KCNS3	1	1	7118	-2975
USP14	1	-4	7119	3784
MYH8	1	0	7120	-428
MYO1E	1	0	7121	-429
NFATC2	1	-2	7122	2362
MYL1	1	-3	7123	3187
MYT1	1	1	7124	-2977
NFX1	1	0	7125	-428
NCOR2	1	-11	7126	5495
DHRS3	1	-2	7127	2364
NEU2	1	0	7128	-427
NCDN	1	1	7129	-2976
SCN1A	1	1	7130	-2976
NEUROD2	1	-1	7131	1218
SEC14L1	1	1	7132	-2981
AIMP1	1	1	7133	-2981
MYO9B	1	-2	7134	2367
NFRKB	1	0	7135	-425
UBE2L6	1	1	7136	-2982
NFIB	1	-4	7137	3800
NFKBIB	1	-1	7138	1216
MYL6	1	-1	7139	1216
MYL5	1	1	7140	-2979
ZNF33A	1	1	7141	-2979
SALL1	1	0	7142	-423
SPART	1	-4	7143	3805
RAP1GAP2	1	1	7144	-2981
S100P	1	-1	7145	1219
IQCB1	1	1	7146	-2982
CEP135	1	1	7147	-2982
SOCS5	1	1	7148	-2985
SH3PXD2A	1	1	7149	-2987
SARS1	1	-2	7150	2376
PPM1F	1	1	7151	-2988
PITX3	1	-2	7152	2375
MZF1	1	1	7153	-2988
IQSEC2	1	-1	7154	1226
SBF1	1	1	7155	-2990
DEPDC5	1	-2	7156	2376
ARHGEF10	1	1	7157	-2991
CLCA2	1	-2	7158	2377
SAFB	1	-7	7159	4870
FEZ2	1	0	7160	-424
GNA14	1	1	7161	-2991
ZNF35	1	0	7162	-424
SC5D	1	0	7163	-424
HECW1	1	-1	7164	1232
ATXN8OS	1	1	7165	-2991
HDAC9	1	-5	7166	4278
IFT140	1	-1	7167	1233
RPA3	1	-1	7168	1233
RPL23A	1	-2	7169	2384
NPY6R	1	1	7170	-2992
NRDC	1	-2	7171	2385
PCGF2	1	1	7172	-2991
ZNF121	1	1	7173	-2991
MKRN3	1	1	7174	-2991
HLTF	1	1	7175	-2992
RNR5	1	-4	7176	3833
ROBO2	1	0	7177	-413
RPL7	1	-2	7178	2390
ZNF142	1	-2	7179	2390
LAPTM4A	1	1	7180	-2990
ZNF146	1	0	7181	-411
RIPOR2	1	-3	7182	3236
ZFYVE16	1	0	7183	-410
RPL10	1	1	7184	-2987
RPL8	1	1	7185	-2987
SLK	1	0	7186	-409
RPL12	1	0	7187	-409
RNR1	1	-3	7188	3240
RPL22	1	-1	7189	1246
NUP88	1	0	7190	-409
RPL15	1	0	7191	-409
RPL18A	1	-1	7192	1248
RNPEP	1	1	7193	-2988
ZNF134	1	0	7194	-408
CEP104	1	0	7195	-408
NUCB2	1	-1	7196	1251
RPL11	1	-1	7197	1251
GPRASP1	1	1	7198	-2988
RPL13	1	-3	7199	3249
MPHOSPH10	1	-3	7200	3249
LPCAT3	1	1	7201	-2990
FARP1	1	-2	7202	2408
LHFPL2	1	1	7203	-2991
RBM5	1	1	7204	-2996
PUDP	1	1	7205	-2996
SERF2	1	-1	7206	1255
UBE2E2	1	0	7207	-402
TUBA3C	1	0	7208	-402
UBE2D3	1	0	7209	-403
USP9Y	1	-1	7210	1256
ABI2	1	1	7211	-2994
UBE2V2	1	0	7212	-401
F8A1	1	0	7213	-405
DDX39A	1	0	7214	-407
UBE2G2	1	1	7215	-2994
TRRAP	1	-3	7216	3261
LHFPL6	1	-3	7217	3261
UBE2G1	1	0	7218	-405
TUBG1	1	-3	7219	3262
TUBB2A	1	1	7220	-2991
PICALM	1	-2	7221	2419
SPTLC1	1	-6	7222	4651
CLCC1	1	-2	7223	2419
DENND4A	1	1	7224	-2994
CNKSR1	1	-2	7225	2419
PLCB4	1	1	7226	-2998
PLAG1	1	-1	7227	1266
PLAGL2	1	0	7228	-403
PAFAH1B3	1	1	7229	-3000
P2RY11	1	-2	7230	2420
CBX7	1	1	7231	-3003
RABAC1	1	1	7232	-3003
ABCA5	1	0	7233	-406
TMEM131	1	-1	7234	1267
DCTN2	1	0	7235	-409
PLXNB3	1	-1	7236	1266
PLS3	1	1	7237	-3001
PAIP1	1	1	7238	-3002
TRAPPC2B	1	1	7239	-3005
PBX3	1	0	7240	-410
PLP2	1	0	7241	-411
MLC1	1	0	7242	-411
PCDH8	1	1	7243	-3006
SYT11	1	0	7244	-411
PLRG1	1	1	7245	-3007
ABRAXAS2	1	1	7246	-3007
JMJD6	1	-2	7247	2430
PMPCA	1	0	7248	-416
PMM2	1	-5	7249	4349
PCMT1	1	-1	7250	1273
PDCL	1	0	7251	-418
CYFIP1	1	0	7252	-419
USP16	1	-1	7253	1273
PCDHGC3	1	-1	7254	1273
SIVA1	1	0	7255	-420
PCSK5	1	1	7256	-3003
PCP4	1	-1	7257	1274
SEPT4	1	1	7258	-3004
EXOC6B	1	-1	7259	1275
PDE1A	1	1	7260	-3003
SUPT7L	1	1	7261	-3004
DTX4	1	0	7262	-422
IGF2BP3	1	-3	7263	3292
POLR2G	1	1	7264	-3007
MINAR1	1	1	7265	-3007
XPO6	1	-3	7266	3294
VPS13A	1	0	7267	-421
PCYT1A	1	1	7268	-3006
PDE1C	1	1	7269	-3006
PDC	1	0	7270	-420
PDE6G	1	-1	7271	1284
SRGAP3	1	1	7272	-3005
MTCL1	1	1	7273	-3005
PDCD2	1	-8	7274	5203
BOP1	1	-2	7275	2449
SIK2	1	1	7276	-3008
RBM19	1	1	7277	-3009
CHMP1A	1	-1	7278	1287
CDK17	1	1	7279	-3014
EIF3C	1	1	7280	-3014
OR1E3	1	1	7281	-3014
H2BC14	1	1	7282	-3014
H3C4	1	1	7283	-3014
AGTPBP1	1	1	7284	-3014
H4C5	1	-1	7285	1292
VAV2	1	0	7286	-412
H2BC17	1	1	7287	-3012
ALDH4A1	1	0	7288	-412
EIF3G	1	1	7289	-3014
H3C1	1	-1	7290	1296
SIN3B	1	1	7291	-3014
EIF3I	1	-1	7292	1297
GRHPR	1	0	7293	-409
EIF3B	1	1	7294	-3012
EIF3H	1	1	7295	-3013
CLUH	1	-1	7296	1299
OR1E2	1	1	7297	-3012
H4C8	1	0	7298	-408
H4C6	1	1	7299	-3018
FBXW11	1	1	7300	-3019
H4C11	1	1	7301	-3021
H2BC6	1	1	7302	-3022
EIF3F	1	-3	7303	3324
OR1A1	1	-2	7304	2473
VDAC2	1	-2	7305	2472
RECQL5	1	-3	7306	3325
NMT2	1	0	7307	-408
COG5	1	-1	7308	1306
SRSF11	1	-1	7309	1306
FAM193A	1	1	7310	-3029
ECI2	1	0	7311	-409
TOMM34	1	-3	7312	3326
PPIH	1	1	7313	-3031
RRP1	1	0	7314	-410
KLF7	1	-1	7315	1307
TRIP4	1	1	7316	-3032
UGT2A1	1	-1	7317	1308
SPIN1	1	-3	7318	3328
SF3A3	1	1	7319	-3030
APOBEC2	1	0	7320	-410
HMGN3	1	-1	7321	1311
KDELR1	1	-3	7322	3331
TMED2	1	1	7323	-3027
PRDX3	1	-2	7324	2487
PDLIM4	1	0	7325	-410
FGFBP1	1	1	7326	-3030
GNPDA1	1	1	7327	-3030
GTF3C5	1	1	7328	-3030
MORF4L1	1	0	7329	-410
AFG3L2	1	-2	7330	2492
MADD	1	-1	7331	1316
TRIP10	1	1	7332	-3028
PPEF1	1	1	7333	-3030
PIP4K2B	1	-1	7334	1315
BCAR3	1	0	7335	-406
DMXL2	1	1	7336	-3029
HYAL2	1	-6	7337	4758
NCK2	1	0	7338	-408
NUP160	1	1	7339	-3031
PLA2G10	1	1	7340	-3032
UTF1	1	1	7341	-3032
PPM1G	1	1	7342	-3032
ANXA9	1	0	7343	-407
MRPL22	1	1	7344	-3034
CNIH4	1	0	7345	-408
SCG3	1	-2	7346	2504
NCAPD3	1	-1	7347	1321
UBE2E3	1	1	7348	-3035
SEMA6C	1	1	7349	-3036
MAN2B2	1	1	7350	-3037
ENOX2	1	-3	7351	3353
STX7	1	-1	7352	1321
S1PR4	1	-6	7353	4773
KIAA0930	1	1	7354	-3041
EIF3M	1	1	7355	-3041
PPL	1	-1	7356	1323
USP22	1	0	7357	-402
UCHL3	1	0	7358	-402
IST1	1	1	7359	-3039
SLC5A3	1	-2	7360	2516
UQCRC1	1	0	7361	-401
MTSS1	1	-1	7362	1325
GIT2	1	-3	7363	3363
UCK2	1	-4	7364	3991
SLC4A3	1	1	7365	-3037
SMTN	1	-3	7366	3364
SIAH1	1	-3	7367	3364
PTDSS1	1	-1	7368	1329
UQCRH	1	1	7369	-3039
SLC35A2	1	1	7370	-3040
SNX17	1	0	7371	-405
SHMT2	1	0	7372	-406
ST3GAL4	1	-1	7373	1329
UGT2B4	1	1	7374	-3041
RNF40	1	1	7375	-3041
SLC1A4	1	-1	7376	1331
TUBGCP3	1	0	7377	-403
PON2	1	-1	7378	1331
MED14	1	1	7379	-3038
CRYZL1	1	-3	7380	3371
SLC23A2	1	0	7381	-401
SPAG11B	1	0	7382	-401
POLR2L	1	1	7383	-3037
GOLGA5	1	-2	7384	2532
TCERG1	1	1	7385	-3039
USP15	1	-1	7386	1337
KAT6B	1	0	7387	-398
ACAP2	1	-2	7388	2531
TAAR3P	1	-2	7389	2531
MAGED2	1	1	7390	-3041
COPS8	1	0	7391	-397
POU3F1	1	-1	7392	1339
MAPK8IP2	1	-1	7393	1339
KIF14	1	0	7394	-400
ZBTB40	1	0	7395	-400
HS3ST1	1	0	7396	-401
HS3ST3A1	1	0	7397	-401
TNPO3	1	0	7398	-401
POU4F3	1	0	7399	-402
POLR2H	1	1	7400	-3037
POLRMT	1	-6	7401	4817
DCLRE1A	1	0	7402	-403
POU3F4	1	0	7403	-404
TGOLN2	1	-1	7404	1348
WIPF1	1	1	7405	-3035
PITRM1	1	1	7406	-3035
SEC24B	1	1	7407	-3036
POLR3C	1	-2	7408	2545
OLFM1	1	0	7409	-404
PPIC	1	-6	7410	4823
WEE1	1	1	7411	-3036
RPH3AL	1	1	7412	-3037
VRK2	1	0	7413	-402
ZAN	1	-1	7414	1353
PMPCB	1	-1	7415	1353
TRIM3	1	0	7416	-402
P3H4	1	1	7417	-3041
PPM1A	1	1	7418	-3041
SV2B	1	0	7419	-401
CFDP1	1	1	7420	-3041
POLR3G	1	-1	7421	1356
POM121	1	-1	7422	1354
RHOBTB1	1	-3	7423	3410
FXR2	1	-2	7424	2557
NOP56	1	1	7425	-3040
MPDU1	1	1	7426	-3040
RBCK1	1	0	7427	-399
ERLIN1	1	0	7428	-399
IPO7	1	-2	7429	2560
CORO2A	1	1	7430	-3037
DHRS2	1	1	7431	-3037
LOC105376839	1	1	7432	-3039
DDX46	1	1	7433	-3039
TRANK1	1	-1	7434	1363
ST6GALNAC2	1	0	7435	-399
SMG7	1	1	7436	-3039
TLK1	1	-1	7437	1365
OSBPL2	1	1	7438	-3039
CYP2S1	1	-5	7439	4511
PPP2R5B	1	0	7440	-403
CELF2	1	0	7441	-403
ZDHHC8	1	0	7442	-403
DYRK3	1	0	7443	-404
KHDRBS1	1	-2	7444	2572
WNT7B	1	-2	7445	2572
PPP1R3A	1	1	7446	-3039
XRCC2	1	-2	7447	2573
SUN1	1	0	7448	-401
CARD10	1	-6	7449	4859
PPP1R8	1	-1	7450	1371
USP24	1	0	7451	-402
VPREB3	1	0	7452	-405
PPP1CB	1	0	7453	-409
PUM2	1	0	7454	-410
USP25	1	1	7455	-3042
DHX16	1	-2	7456	2576
CRTC1	1	-3	7457	3437
PSD3	1	-4	7458	4067
PPP1R7	1	1	7459	-3041
UQCR10	1	1	7460	-3043
SLC17A1	1	-1	7461	1374
STAM2	1	0	7462	-407
NUP58	1	1	7463	-3043
RIDA	1	0	7464	-407
SLC12A4	1	0	7465	-407
AP4E1	1	1	7466	-3043
SFI1	1	1	7467	-3044
SLC15A2	1	-2	7468	2586
SF3B3	1	1	7469	-3045
TPSD1	1	1	7470	-3045
PKLR	1	0	7471	-405
GPR161	1	-3	7472	3448
RYBP	1	0	7473	-405
SPRY2	1	-3	7474	3449
FARP2	1	-1	7475	1382
CALCOCO2	1	0	7476	-404
SCRN1	1	0	7477	-404
SLC6A9	1	-1	7478	1381
SLCO2A1	1	1	7479	-3040
SEC24D	1	-1	7480	1382
NOMO1	1	0	7481	-405
SPOCK2	1	-1	7482	1383
SLC6A12	1	1	7483	-3042
PLK2	1	-1	7484	1377
MAP3K2	1	-2	7485	2593
TRAF3IP2	1	0	7486	-406
PKN2	1	-2	7487	2593
FLRT1	1	1	7488	-3045
TARBP2	1	-1	7489	1380
PRKAR1B	1	-2	7490	2594
PKIA	1	1	7491	-3048
AHCYL1	1	-1	7492	1378
CNTRL	1	-1	7493	1378
WWP1	1	-1	7494	1378
KCNE4	1	-2	7495	2598
MTCH2	1	-1	7496	1378
PRKCSH	1	-2	7497	2599
ADRM1	1	1	7498	-3042
TOB2	1	1	7499	-3046
POP4	1	0	7500	-403
ARPP19	1	0	7501	-404
SOX30	1	0	7502	-404
ZNF266	1	1	7503	-3046
BCL2L13	1	-1	7504	1379
PRKCG	1	0	7505	-403
HBS1L	1	-1	7506	1379
COX17	1	0	7507	-402
B3GALNT1	1	-3	7508	3475
SLC7A9	1	-5	7509	4573
HSD17B8	1	-2	7510	2607
PDCD7	1	-1	7511	1380
ADAM19	1	1	7512	-3046
AP4S1	1	1	7513	-3047
ALDH5A1	1	1	7514	-3047
OR7C1	1	1	7515	-3047
KCNAB1	1	-4	7516	4114
TSPAN32	1	-2	7517	2610
ZWINT	1	-2	7518	2610
GCA	1	1	7519	-3047
PRRC2A	1	-1	7520	1387
SNX4	1	1	7521	-3048
SERPINB7	1	1	7522	-3048
SEMA3B	1	1	7523	-3048
B4GALT2	1	0	7524	-396
URI1	1	1	7525	-3056
ARPC4	1	0	7526	-399
TECTB	1	0	7527	-400
KCNK7	1	1	7528	-3055
NELFE	1	0	7529	-401
LILRB5	1	-1	7530	1389
COPS6	1	1	7531	-3056
INSL5	1	0	7532	-400
H2AC13	1	0	7533	-401
HSD17B6	1	1	7534	-3058
PPT2	1	1	7535	-3059
NRXN3	1	-2	7536	2626
PTCH2	1	1	7537	-3066
IMMT	1	0	7538	-400
TM9SF2	1	0	7539	-400
UBE4A	1	0	7540	-401
HDAC5	1	-3	7541	3503
H2AC6	1	-3	7542	3503
H2AC15	1	0	7543	-400
TMED10	1	0	7544	-400
SRA1	1	-1	7545	1399
H2AC20	1	1	7546	-3067
GCN1	1	-1	7547	1400
TAOK2	1	1	7548	-3068
SLIT2	1	-2	7549	2631
CLEC2B	1	0	7550	-397
THRAP3	1	1	7551	-3066
SULT1E1	1	0	7552	-398
ZNF230	1	1	7553	-3077
STK4	1	0	7554	-399
CUL1	1	-2	7555	2633
SERBP1	1	-3	7556	3513
PTP4A1	1	-1	7557	1399
CHTOP	1	-1	7558	1395
RSL1D1	1	-1	7559	1395
CSDE1	1	0	7560	-399
TCTN3	1	1	7561	-3076
KDELR3	1	1	7562	-3077
ZBTB33	1	0	7563	-398
SUPT3H	1	1	7564	-3076
ATRN	1	-1	7565	1398
EVI5	1	1	7566	-3076
KLK11	1	-1	7567	1398
SMARCA5	1	-2	7568	2641
SYT4	1	1	7569	-3079
HIRIP3	1	1	7570	-3082
TLK2	1	-2	7571	2641
SSR2	1	0	7572	-399
DPM1	1	-1	7573	1391
NUDT5	1	0	7574	-401
SENP3	1	1	7575	-3081
STX12	1	0	7576	-400
INPP4B	1	-2	7577	2645
MARCHF7	1	1	7578	-3080
OR2F1	1	1	7579	-3081
OR1C1	1	1	7580	-3084
PLEKHG2	1	-1	7581	1394
CBLC	1	-1	7582	1392
PAPOLG	1	1	7583	-3086
SGK3	1	1	7584	-3086
LSM5	1	0	7585	-398
GALR2	1	-5	7586	4637
OR1J4	1	1	7587	-3086
SLC13A3	1	0	7588	-396
OR2B6	1	0	7589	-397
IL18R1	1	-5	7590	4639
SSBP3	1	0	7591	-396
LIN7A	1	0	7592	-396
NUDT3	1	0	7593	-396
SAP30	1	1	7594	-3087
KPNA6	1	1	7595	-3087
DPM2	1	-1	7596	1400
RAB38	1	0	7597	-394
PLXNB2	1	-4	7598	4184
ZNF3	1	1	7599	-3084
SIK3	1	1	7600	-3085
PRH1	1	1	7601	-3086
HOOK2	1	-6	7602	5000
YWHAE	1	-8	7603	5511
PSMC3IP	1	1	7604	-3085
PRH2	1	1	7605	-3086
NPY4R	1	-5	7606	4652
FRAT2	1	1	7607	-3086
WNT9B	1	1	7608	-3086
ANAPC2	1	0	7609	-388
ZIC3	1	-1	7610	1412
CCT8	1	1	7611	-3088
MYLPF	1	-1	7612	1413
PRKACG	1	0	7613	-390
GPSM2	1	-1	7614	1414
EXOSC2	1	-1	7615	1414
CLDN16	1	0	7616	-393
PRCC	1	-2	7617	2679
PPP3R2	1	1	7618	-3085
ZNF10	1	-1	7619	1416
ZNF8	1	1	7620	-3086
MAFK	1	0	7621	-394
TCP11	1	1	7622	-3088
CLDN14	1	0	7623	-396
AIMP2	1	-2	7624	2682
TSFM	1	1	7625	-3086
SNAPIN	1	1	7626	-3091
PABPC4	1	-1	7627	1419
OR2W1	1	1	7628	-3091
TSPAN3	1	-1	7629	1419
MYH13	1	-1	7630	1419
BRD3	1	0	7631	-397
TNFRSF6B	1	-2	7632	2684
NUBP2	1	0	7633	-397
SEM1	1	-1	7634	1422
PREB	1	-8	7635	5538
NUFIP1	1	1	7636	-3090
GLRA3	1	0	7637	-396
NUP214	1	1	7638	-3093
KIF20A	1	-3	7639	3561
CRADD	1	-1	7640	1425
SNORD48	1	1	7641	-3093
SACS	1	-3	7642	3563
STRAP	1	0	7643	-393
MRPL1	1	0	7644	-393
MRPL40	1	1	7645	-3095
TASOR2	1	-1	7646	1427
WIPI1	1	-1	7647	1427
RASAL3	1	1	7648	-3095
PTTG3P	1	1	7649	-3098
RASSF1	1	-3	7650	3568
DUSP23	1	1	7651	-3097
LIME1	1	1	7652	-3097
LZTS1	1	1	7653	-3099
COMMD4	1	0	7654	-389
WDHD1	1	0	7655	-389
KLK8	1	1	7656	-3100
KCNG2	1	-1	7657	1433
OR2K2	1	0	7658	-388
MKS1	1	0	7659	-388
CYP2W1	1	1	7660	-3099
FBXO9	1	0	7661	-388
OPTC	1	0	7662	-389
CEP250	1	1	7663	-3101
CABYR	1	1	7664	-3103
ZNF277	1	-2	7665	2710
PTENP1	1	1	7666	-3102
IL1RAPL2	1	1	7667	-3102
ABCB8	1	0	7668	-387
PLA2G2D	1	-5	7669	4710
CENPH	1	-1	7670	1445
FBXW8	1	1	7671	-3105
CCDC40	1	1	7672	-3107
RAPH1	1	0	7673	-387
SIGLEC5	1	-5	7674	4714
SSX5	1	1	7675	-3107
SRP9	1	1	7676	-3110
PDSS1	1	0	7677	-386
SSX1	1	0	7678	-388
SRPK1	1	-3	7679	3594
SH3BP1	1	-2	7680	2721
TRIM24	1	0	7681	-390
ELP5	1	1	7682	-3112
SSR1	1	-1	7683	1451
YAF2	1	-2	7684	2724
RGS9	1	-2	7685	2723
MBNL2	1	1	7686	-3113
PATZ1	1	-4	7687	4257
RBM15	1	-4	7688	4257
CELA3A	1	0	7689	-387
TBC1D15	1	1	7690	-3112
EFCAB6	1	1	7691	-3114
PARP12	1	1	7692	-3114
MEAF6	1	-1	7693	1452
EPS8L2	1	1	7694	-3113
CCNDBP1	1	1	7695	-3113
FARSB	1	-2	7696	2733
TBX2	1	-3	7697	3608
CLDN15	1	-1	7698	1452
TAF13	1	1	7699	-3115
PIGK	1	-1	7700	1450
RAD54B	1	0	7701	-382
PRPF6	1	1	7702	-3120
ZNF318	1	-2	7703	2734
TCF19	1	-3	7704	3612
SMC4	1	-2	7705	2735
FSCN2	1	-2	7706	2734
ZNF274	1	0	7707	-385
TARBP1	1	1	7708	-3118
TALDO1	1	0	7709	-384
ELOB	1	-6	7710	5099
RASGRP3	1	-1	7711	1458
VPS72	1	1	7712	-3118
SHC2	1	1	7713	-3118
TCF15	1	1	7714	-3119
HNRNPUL1	1	0	7715	-380
UACA	1	-1	7716	1458
NTAQ1	1	1	7717	-3121
SOBP	1	-2	7718	2741
LRRC8D	1	1	7719	-3120
SURF4	1	1	7720	-3123
CT55	1	1	7721	-3123
DNAJC28	1	-3	7722	3625
CDCA8	1	-2	7723	2744
SAMD4B	1	0	7724	-377
DMAC2	1	-2	7725	2745
TMEM70	1	1	7726	-3124
INTS11	1	-2	7727	2746
MED22	1	1	7728	-3124
SLFN12	1	-1	7729	1467
SULT2A1	1	1	7730	-3123
AKIRIN2	1	1	7731	-3123
TMEM51	1	-2	7732	2748
SLC6A15	1	0	7733	-376
AGGF1	1	0	7734	-378
PARP16	1	0	7735	-380
PRDX5	1	-1	7736	1468
THOC2	1	-3	7737	3638
MRPS2	1	1	7738	-3123
ALG8	1	1	7739	-3128
SELENON	1	-3	7740	3638
ATG9A	1	-2	7741	2751
LACTB2	1	0	7742	-380
COPS4	1	1	7743	-3127
CD300A	1	-2	7744	2752
COQ4	1	1	7745	-3127
TMEM184B	1	0	7746	-378
VPS45	1	1	7747	-3134
IFT46	1	1	7748	-3135
STX17	1	0	7749	-379
USP20	1	1	7750	-3135
ACTL7A	1	0	7751	-379
ZNF649	1	1	7752	-3136
NPFFR2	1	-4	7753	4310
MAP3K7CL	1	1	7754	-3139
CPLANE1	1	1	7755	-3141
STARD10	1	1	7756	-3142
SRCAP	1	1	7757	-3143
LAMTOR1	1	-1	7758	1483
OR5I1	1	1	7759	-3149
PPP2R3C	1	1	7760	-3149
SMARCAD1	1	-3	7761	3657
MCUB	1	1	7762	-3151
LRFN4	1	1	7763	-3161
PPP1R13L	1	1	7764	-3161
PMEPA1	1	1	7765	-3161
CAPRIN2	1	1	7766	-3161
NMUR2	1	-4	7767	4321
SH3GLB2	1	-1	7768	1491
INTS3	1	0	7769	-376
PPP1R17	1	-4	7770	4322
SDF4	1	0	7771	-378
TRAK1	1	-1	7772	1494
WHRN	1	-3	7773	3663
TECPR1	1	0	7774	-378
