# gene	views	view_delta	view_rank	view_rank_delta
MEP1A	0	-1	9889	4163
IFN1@	0	0	9890	1370
HOXD12	0	-3	9891	6708
MID1	0	-5	9892	7699
PSMD13	0	0	9893	1372
MGAT5	0	0	9894	1368
BPIFA1	0	0	9895	1367
MIP	0	-1	9896	4166
IFNA5	0	0	9897	1364
PRMT2	0	-1	9898	4162
CFC1	0	-1	9899	4162
MGST3	0	0	9900	1360
MFAP1	0	0	9901	1359
MGAT3	0	-1	9902	4163
PSMD11	0	-1	9903	4162
FRAXD	0	0	9904	1361
BACE1-AS	0	-2	9905	5786
STRN4	0	0	9906	1350
WS2B	0	0	9907	1350
ACTN1	0	-1	9908	4158
KIF11	0	-1	9909	4158
NCS1	0	-2	9910	5781
STT3A	0	0	9911	1350
INHBC	0	0	9912	1347
IMPA2	0	-2	9913	5781
ING2	0	0	9914	1348
INPP1	0	-1	9915	4162
EIF3E	0	0	9916	1349
IMPG1	0	0	9917	1344
TEAD3	0	-2	9918	5776
IL13RA1	0	0	9919	1341
INPP5B	0	-2	9920	5777
TFDP2	0	0	9921	1341
INPPL1	0	-1	9922	4160
THOP1	0	0	9923	1341
THRSP	0	-2	9924	5773
RGL2	0	0	9925	1340
TLE1	0	-1	9926	4160
RBBP7	0	-1	9927	4159
RBBP5	0	-3	9928	6717
ARID4A	0	-1	9929	4157
TSPAN8	0	-3	9930	6717
RAB3B	0	0	9931	1336
GDF10	0	-6	9932	8032
RBBP6	0	0	9933	1333
RASGRF2	0	0	9934	1333
RBM4	0	0	9935	1331
RABIF	0	0	9936	1330
RARS1	0	-1	9937	4153
MPV17	0	0	9938	1330
MPST	0	0	9939	1330
RAB1A	0	-4	9940	7334
TLL2	0	-1	9941	4154
TRAPPC10	0	-1	9942	4154
TM7SF2	0	0	9943	1330
RAD51D	0	-2	9944	5781
RFC5	0	0	9945	1330
RDH5	0	-1	9946	4150
RAD51B	0	-1	9947	4148
RECQL	0	-1	9948	4148
TIAL1	0	-1	9949	4147
RFC4	0	0	9950	1331
TNP1	0	0	9951	1328
RFX2	0	-1	9952	4145
RGS13	0	0	9953	1326
MSH4	0	-2	9954	5785
RIT2	0	-3	9955	6734
TNP2	0	0	9956	1326
TNFAIP1	0	-1	9957	4147
MT1G	0	0	9958	1321
RFXAP	0	-1	9959	4145
TNNI2	0	-3	9960	6732
RFNG	0	0	9961	1318
MT1F	0	-2	9962	5782
MT1B	0	0	9963	1318
RPS3A	0	0	9964	1315
NDUFB5	0	-1	9965	4149
RPL35A	0	0	9966	1315
NDUFA8	0	0	9967	1314
NDUFA3	0	0	9968	1314
RPL27A	0	0	9969	1313
NDUFC2	0	0	9970	1311
NAP1L4	0	0	9971	1308
NDUFA7	0	-2	9972	5785
MRPS12	0	0	9973	1309
RPL38	0	0	9974	1305
MRPL12	0	0	9975	1303
RPL28	0	-1	9976	4148
NDUFB6	0	0	9977	1295
PTPN12	0	0	9978	1293
PTPN4	0	0	9979	1293
ITGAD	0	0	9980	1293
ISG20	0	-2	9981	5784
ISLR	0	-1	9982	4140
HOXA5	0	-4	9983	7360
TWF1	0	-1	9984	4140
CACNA1B	0	-1	9985	4140
PTPN13	0	-1	9986	4139
FES	0	0	9987	1295
PTK6	0	-1	9988	4140
FKBP3	0	-2	9989	5782
PTPRE	0	0	9990	1296
ITPK1	0	0	9991	1291
LMO1	0	0	9992	1291
PRSS16	0	0	9993	1288
RNF8	0	0	9994	1288
SLC13A2	0	0	9995	1287
FSTL3	0	-1	9996	4138
CLDN8	0	-1	9997	4138
TM4SF5	0	0	9998	1285
TMSB4Y	0	-2	9999	5778
CLDN10	0	0	10000	1281
BCAS2	0	0	10001	1281
CDKL2	0	-2	10002	5777
PSTPIP1	0	-1	10003	4133
EFS	0	0	10004	1277
NOL3	0	0	10005	1275
EIF1AY	0	0	10006	1275
EIF1B	0	0	10007	1273
RGS19	0	-1	10008	4134
SNAPC5	0	0	10009	1273
PIAS2	0	0	10010	1273
LDB2	0	0	10011	1273
SAP18	0	0	10012	1273
TAF1B	0	0	10013	1272
MAP3K6	0	-1	10014	4138
HNRNPH3	0	0	10015	1269
EEF1B2	0	-2	10016	5784
TLX2	0	0	10017	1267
CEACAM4	0	0	10018	1266
HNRNPF	0	0	10019	1265
HOXA@	0	-3	10020	6759
FUCA2	0	-1	10021	4133
HMGCS1	0	0	10022	1265
CAPZA1	0	0	10023	1262
TPD52L1	0	0	10024	1255
TPM4	0	-1	10025	4127
TRIM37	0	-1	10026	4124
MTCP1	0	-1	10027	4123
CRISP2	0	0	10028	1256
MYBPC1	0	-1	10029	4123
MT1H	0	-2	10030	5782
CTNNBIP1	0	0	10031	1252
MUC3A	0	0	10032	1249
TPD52L2	0	-2	10033	5781
TRO	0	0	10034	1247
NEU1	0	0	10035	1246
LAMA2	0	-1	10036	4118
NDUFB9	0	0	10037	1246
NDUFS5	0	0	10038	1244
LAMC1	0	0	10039	1244
LIMK2	0	-2	10040	5776
CCT3	0	-3	10041	6763
LGALS7	0	-8	10042	8527
LAMC2	0	-2	10043	5776
LAD1	0	0	10044	1244
RPS25	0	0	10045	1241
RTN3	0	0	10046	1239
RPS16	0	0	10047	1238
IRAG1	0	0	10048	1238
RPS24	0	0	10049	1237
RPS13	0	0	10050	1233
RPS26	0	-1	10051	4114
RPS14	0	-3	10052	6768
NIDDM1	0	-1	10053	4114
LANCL1	0	-1	10054	4114
RPS20	0	0	10055	1233
RPS9	0	-1	10056	4112
NOP2	0	0	10057	1232
RPS11	0	-1	10058	4113
NHLH1	0	0	10059	1232
TRIM22	0	-1	10060	4112
CRISP3	0	-1	10061	4109
LAMC3	0	0	10062	1228
RPS21	0	0	10063	1228
RRAD	0	0	10064	1228
RLBP1	0	-1	10065	4110
KRT34	0	0	10066	1227
KRT84	0	0	10067	1227
SEMG2	0	0	10068	1226
DCUN1D4	0	0	10069	1226
FRMD4B	0	0	10070	1224
RNY4P2	0	0	10071	1224
KRT32	0	-1	10072	4112
USP6NL	0	-1	10073	4111
RN5S1@	0	0	10074	1220
SFSWAP	0	0	10075	1218
RAB11FIP3	0	0	10076	1218
KRT85	0	-1	10077	4113
SRSF6	0	0	10078	1218
SRSF3	0	0	10079	1218
SRSF5	0	0	10080	1217
KRT35	0	0	10081	1216
MAST2	0	-2	10082	5799
TRA2B	0	0	10083	1204
SRSF4	0	0	10084	1203
EPB41L3	0	-2	10085	5801
DHX34	0	0	10086	1204
MED20	0	-1	10087	4112
ARHGEF6	0	-1	10088	4112
SOX15	0	-2	10089	5798
GFUS	0	-2	10090	5798
SH3BP5	0	0	10091	1202
DPF1	0	0	10092	1201
FHL5	0	-2	10093	5798
PCYT1B	0	0	10094	1198
GTPBP6	0	-2	10095	5797
SOX12	0	0	10096	1199
THEMIS2	0	-2	10097	5796
SNRPG	0	-1	10098	4107
ESS2	0	-1	10099	4105
EIF4E2	0	0	10100	1194
PIGB	0	-1	10101	4105
DGCR6	0	0	10102	1193
SPINT1	0	0	10103	1191
SPG5B	0	0	10104	1190
ZNF239	0	0	10105	1190
KCNA4	0	-1	10106	4107
KCNA10	0	0	10107	1188
FCGR2C	0	0	10108	1185
HMG20A	0	0	10109	1185
RTN2	0	-3	10110	6810
MICU1	0	-1	10111	4101
RSU1	0	0	10112	1177
MTMR6	0	0	10113	1176
S100A5	0	0	10114	1171
PFDN2	0	0	10115	1171
BTN2A2	0	0	10116	1171
HMG20B	0	0	10117	1171
KARS1	0	-2	10118	5805
USP8	0	0	10119	1170
PIK3R2	0	0	10120	1168
KPNA3	0	0	10121	1168
ENTPD4	0	0	10122	1162
GOSR2	0	-1	10123	4101
CDC42BPB	0	0	10124	1162
MAST3	0	0	10125	1161
SPAG6	0	0	10126	1161
SERPINI2	0	0	10127	1159
SETD1B	0	0	10128	1159
PIK3CB	0	-4	10129	7459
KPNA5	0	0	10130	1158
ZHX3	0	0	10131	1158
RBM34	0	-1	10132	4105
CLUAP1	0	0	10133	1156
KIF20B	0	0	10134	1155
MAD2L1BP	0	0	10135	1153
CYTIP	0	0	10136	1150
PI4KA	0	0	10137	1147
KIR2DS1	0	-1	10138	4103
ZC3H13	0	0	10139	1147
SAMD4A	0	-1	10140	4104
ERC1	0	-1	10141	4103
FAM50A	0	0	10142	1149
OCM2	0	-1	10143	4103
OR3A1	0	0	10144	1149
OR2C1	0	0	10145	1149
SLC28A1	0	-1	10146	4103
ORC4	0	0	10147	1148
CBFA2T2	0	-1	10148	4099
NEMF	0	-1	10149	4099
OAZ2	0	-4	10150	7474
OVGP1	0	0	10151	1146
SLC22A18	0	-1	10152	4098
CCDC6	0	0	10153	1145
EBAG9	0	0	10154	1142
LPXN	0	0	10155	1139
PTP4A2	0	0	10156	1138
ZNF175	0	0	10157	1136
SLC25A16	0	0	10158	1136
ZSCAN9	0	0	10159	1136
OR3A2	0	0	10160	1134
MYOM2	0	-1	10161	4100
NVL	0	-2	10162	5825
ODF1	0	0	10163	1136
ZNF165	0	-4	10164	7485
RASSF2	0	0	10165	1132
ZMYM2	0	0	10166	1132
REPS2	0	0	10167	1132
KIAA0232	0	0	10168	1132
ZBED1	0	0	10169	1132
ZW10	0	-3	10170	6846
SNAPC4	0	0	10171	1133
SNRNP40	0	0	10172	1133
SNAPC1	0	0	10173	1132
ZRANB2	0	-2	10174	5832
GPR50	0	-3	10175	6850
ZNF200	0	0	10176	1130
SMPD1	0	-1	10177	4110
RNF113A	0	0	10178	1126
ZNF184	0	-1	10179	4106
SNRPE	0	0	10180	1126
MED26	0	0	10181	1125
MED21	0	0	10182	1124
LARGE1	0	-1	10183	4108
ZMYM3	0	0	10184	1124
MED7	0	0	10185	1124
RASSF9	0	0	10186	1123
NUMBL	0	-2	10187	5840
SNRPB2	0	-3	10188	6855
RAPGEF5	0	-1	10189	4111
SNAPC2	0	0	10190	1120
MED17	0	0	10191	1119
USP2	0	-6	10192	8242
PFN2	0	-4	10193	7509
SPAG7	0	0	10194	1116
PGM5	0	-1	10195	4111
KCNS1	0	-1	10196	4111
KCNG1	0	0	10197	1117
PGGT1B	0	-2	10198	5847
PGK1P2	0	0	10199	1116
KCNJ9	0	0	10200	1114
ATP6V1G1	0	-1	10201	4112
SERPINB6	0	0	10202	1114
PGM3	0	-1	10203	4112
GTPBP1	0	-1	10204	4112
RAB3D	0	-2	10205	5845
PGA5	0	-4	10206	7514
KCNS2	0	-1	10207	4112
PHKB	0	0	10208	1109
H6PD	0	-2	10209	5846
KCNJ16	0	0	10210	1109
KIF2A	0	-4	10211	7517
MRPL33	0	0	10212	1109
EI24	0	0	10213	1108
DLG5	0	0	10214	1105
SECTM1	0	-1	10215	4118
MYL1	0	0	10216	1099
CCL3L1	0	-7	10217	8515
NFATC4	0	-3	10218	6870
NEU2	0	0	10219	1099
CIC	0	0	10220	1099
SCN1A	0	-4	10221	7522
SMARCD3	0	0	10222	1099
SEC14L1	0	-1	10223	4119
AIMP1	0	0	10224	1095
SMARCD2	0	-2	10225	5846
DLGAP2	0	0	10226	1096
NFKBIL1	0	-1	10227	4119
RPS6KA5	0	-1	10228	4118
SMARCA1	0	-1	10229	4118
SMARCC2	0	-1	10230	4118
NACA	0	-2	10231	5847
NAB1	0	-4	10232	7530
MYL5	0	-1	10233	4116
SEC24C	0	0	10234	1099
RRP1B	0	-1	10235	4117
PPRC1	0	-3	10236	6880
CTR9	0	0	10237	1101
TCL1B	0	0	10238	1100
SAA2	0	0	10239	1099
SPART	0	0	10240	1098
ZNF26	0	0	10241	1098
AVL9	0	-1	10242	4120
ZNF24	0	0	10243	1092
SOCS5	0	-4	10244	7539
MICAL2	0	0	10245	1090
ZNF22	0	0	10246	1090
ZNF41	0	0	10247	1090
ZNF43	0	0	10248	1085
ZSCAN21	0	0	10249	1085
ZNF592	0	0	10250	1084
RALGPS1	0	0	10251	1080
DEPDC5	0	-3	10252	6889
CLCA2	0	0	10253	1080
SAFB	0	-1	10254	4121
NUP93	0	0	10255	1080
FEZ2	0	0	10256	1080
EXPH5	0	0	10257	1077
SC5D	0	0	10258	1077
HECW1	0	0	10259	1076
ZBTB43	0	0	10260	1076
ZNF33B	0	-1	10261	4122
VGLL4	0	-1	10262	4122
NPY6R	0	0	10263	1070
NRDC	0	-1	10264	4119
PCGF2	0	0	10265	1071
ACAP1	0	0	10266	1069
HLTF	0	-2	10267	5871
ZNF142	0	0	10268	1068
NPTX1	0	-2	10269	5870
RIPOR2	0	-2	10270	5868
ZFYVE16	0	-1	10271	4124
RPGR	0	-1	10272	4122
RPL12	0	0	10273	1068
ZNF133	0	-2	10274	5868
NUCB1	0	-1	10275	4124
KIAA0408	0	0	10276	1069
ZNF536	0	0	10277	1067
NUP88	0	-1	10278	4123
ZNF134	0	0	10279	1063
ZNF74	0	0	10280	1063
ZNF222	0	-1	10281	4124
ZNF148	0	-2	10282	5872
CEP104	0	0	10283	1065
NUCB2	0	-1	10284	4126
USP34	0	0	10285	1064
MPHOSPH10	0	0	10286	1063
LPCAT3	0	-1	10287	4125
LHFPL2	0	0	10288	1063
TSHZ1	0	0	10289	1062
H4C9	0	0	10290	1062
UBL4A	0	-1	10291	4125
TTC4	0	-1	10292	4125
UBP1	0	0	10293	1064
PUDP	0	0	10294	1064
UBE2E2	0	-1	10295	4122
UBE2H	0	-1	10296	4121
ZRSR2P1	0	0	10297	1058
CHST4	0	0	10298	1058
AKAP17A	0	0	10299	1058
DDX39A	0	0	10300	1051
ZNF197	0	0	10301	1048
DHRS9	0	0	10302	1047
EIPR1	0	0	10303	1047
DENND4A	0	0	10304	1042
CNKSR1	0	0	10305	1042
ARFGEF1	0	-1	10306	4113
LAMTOR5	0	0	10307	1042
ARL6IP5	0	-2	10308	5878
RIMBP2	0	0	10309	1043
PABPC3	0	0	10310	1043
CEP68	0	0	10311	1043
TBC1D9	0	0	10312	1043
CES3	0	-1	10313	4115
PAFAH1B2	0	0	10314	1044
PKNOX1	0	-2	10315	5883
ETHE1	0	-2	10316	5883
PLAGL2	0	0	10317	1045
PLGLB2	0	0	10318	1044
PHF3	0	0	10319	1042
PLA2G1B	0	0	10320	1042
NPTXR	0	0	10321	1042
CNTN3	0	0	10322	1036
ARFGEF2	0	-1	10323	4112
PARK3	0	-1	10324	4111
PLXNB3	0	-1	10325	4109
METAP1	0	0	10326	1035
EXOSC9	0	0	10327	1035
PAIP1	0	0	10328	1035
RRS1	0	0	10329	1034
PLEKHM2	0	-1	10330	4112
TRAPPC2B	0	0	10331	1032
FAF2	0	0	10332	1030
SH2B2	0	0	10333	1029
CDC42EP3	0	-2	10334	5887
GGA3	0	0	10335	1030
PLXNA1	0	-1	10336	4111
ABRAXAS2	0	-1	10337	4109
DRAP1	0	-1	10338	4108
MESD	0	-2	10339	5890
PMPCA	0	-3	10340	6953
PMM1	0	0	10341	1021
MRPL28	0	0	10342	1020
GANAB	0	-2	10343	5892
DPYSL4	0	-1	10344	4108
FAM120A	0	0	10345	1018
USP16	0	-4	10346	7620
PDE6C	0	-1	10347	4109
PDE7A	0	0	10348	1015
FAM20B	0	0	10349	1015
ARHGAP44	0	-2	10350	5897
SEC16A	0	-1	10351	4111
SEPT4	0	0	10352	1017
NCAPD2	0	-1	10353	4110
PDE1A	0	0	10354	1016
EXOC5	0	0	10355	1016
SUPT7L	0	0	10356	1016
PDS5A	0	0	10357	1016
POLR2D	0	0	10358	1015
IQSEC1	0	0	10359	1015
RNPS1	0	0	10360	1015
FBXO28	0	0	10361	1014
DTX4	0	0	10362	1014
PPIP5K2	0	0	10363	1013
POLR2G	0	0	10364	1013
POLR2E	0	0	10365	1012
PDE1C	0	0	10366	1009
PNN	0	-4	10367	7639
UBL3	0	-1	10368	4121
TBC1D12	0	0	10369	1010
PDE6G	0	-1	10370	4120
MTCL1	0	0	10371	1010
BOP1	0	-1	10372	4119
PDE2A	0	0	10373	1008
CDK18	0	0	10374	1006
MGA	0	0	10375	1006
RBM19	0	0	10376	1006
CHMP1A	0	-1	10377	4117
SGSM2	0	0	10378	1001
CDK17	0	0	10379	1001
KBTBD11	0	0	10380	1001
H2BC14	0	-3	10381	6986
H4C5	0	-2	10382	5919
H2BC17	0	-2	10383	5919
H3C11	0	-1	10384	4118
H4C13	0	0	10385	1001
EIF3G	0	-1	10386	4117
OR3A3	0	0	10387	997
H3C8	0	0	10388	996
H2BC9	0	0	10389	994
H4C8	0	0	10390	992
SRSF9	0	0	10391	992
JMJD7-PLA2G4B	0	0	10392	991
H3C6	0	0	10393	991
PEA15	0	-2	10394	5925
KIF13B	0	0	10395	992
H4C6	0	0	10396	992
COG1	0	0	10397	990
H4C11	0	0	10398	990
SLC22A13	0	0	10399	990
H4C7	0	0	10400	989
EIF3F	0	0	10401	987
OR1E1	0	0	10402	987
H4C4	0	0	10403	986
H4C2	0	-2	10404	5931
KLHL18	0	0	10405	987
EIF3J	0	0	10406	984
NMT2	0	-1	10407	4126
COG5	0	-4	10408	7675
HMGN4	0	-3	10409	7008
SRSF11	0	-1	10410	4127
PLPP2	0	0	10411	984
FAM193A	0	-2	10412	5934
TIMM44	0	0	10413	985
RDH16	0	0	10414	983
ECI2	0	0	10415	983
GTF3C4	0	-1	10416	4128
TADA3	0	0	10417	982
RRP1	0	-3	10418	7016
SEZ6L	0	-1	10419	4128
DOP1B	0	0	10420	984
PLA2G4C	0	0	10421	982
C11orf58	0	0	10422	982
UGT2A1	0	-2	10423	5941
KCNB2	0	0	10424	982
PIBF1	0	-1	10425	4128
CNOT8	0	0	10426	979
PPP4R1	0	0	10427	977
SERINC3	0	-1	10428	4127
PDLIM4	0	-1	10429	4127
KHSRP	0	0	10430	978
BTG3	0	-1	10431	4128
FGFBP1	0	-1	10432	4128
GNPDA1	0	0	10433	980
TRIP11	0	-1	10434	4129
PPIE	0	-1	10435	4127
PIP4K2B	0	-3	10436	7029
CDC23	0	-1	10437	4126
DMXL2	0	0	10438	972
MTUS2	0	0	10439	972
FBXW10	0	0	10440	969
NCK2	0	0	10441	969
NUP160	0	0	10442	969
PIP5K1A	0	0	10443	968
SASH1	0	0	10444	967
PPM1G	0	0	10445	966
SOAT2	0	0	10446	966
DNAJC13	0	0	10447	965
KRT36	0	0	10448	964
MRPL22	0	0	10449	962
CNIH4	0	0	10450	962
KRT38	0	0	10451	961
PPEF2	0	0	10452	961
SLC9A6	0	0	10453	960
LGALSL	0	0	10454	959
MYBBP1A	0	-1	10455	4134
UBE2E3	0	0	10456	960
SLC9A8	0	0	10457	959
VPS39	0	-1	10458	4135
SEMA6C	0	0	10459	960
THYN1	0	-1	10460	4136
SLC25A17	0	-2	10461	5961
SEMA4F	0	0	10462	956
MRPL15	0	0	10463	956
STK25	0	-3	10464	7051
KIAA0930	0	0	10465	955
IP6K1	0	0	10466	954
IST1	0	0	10467	954
RIMS3	0	-1	10468	4137
UQCRB	0	0	10469	950
SLC5A4	0	-1	10470	4137
FZD7	0	0	10471	951
UGT8	0	-1	10472	4134
PHYHIP	0	0	10473	951
DHX38	0	0	10474	947
UGT2B10	0	-2	10475	5963
UPK3A	0	0	10476	944
ARHGEF11	0	0	10477	944
SNX17	0	0	10478	943
UPP1	0	-2	10479	5963
SHMT2	0	0	10480	943
ST3GAL4	0	0	10481	943
SH3BGRL	0	0	10482	943
PIWIL1	0	-2	10483	5962
MED14	0	-1	10484	4132
MTREX	0	0	10485	937
POLR2I	0	-1	10486	4130
SRRM2	0	-2	10487	5964
GOLGA5	0	0	10488	937
GPR37L1	0	0	10489	936
TCERG1	0	-1	10490	4133
ARHGAP25	0	-1	10491	4133
RBM14	0	0	10492	935
KAT6B	0	-3	10493	7073
POLR2K	0	0	10494	936
POLR2J	0	-1	10495	4135
SLC16A8	0	0	10496	936
ACAP2	0	0	10497	936
TAAR3P	0	-1	10498	4137
LRRC8B	0	0	10499	937
CAMTA1	0	-1	10500	4138
MAGED2	0	-4	10501	7753
WDR46	0	0	10502	938
OXSR1	0	0	10503	938
PDHA2	0	0	10504	938
CABIN1	0	0	10505	938
PDE1B	0	0	10506	937
HS3ST1	0	-2	10507	5977
TNPO3	0	0	10508	934
OR52A1	0	0	10509	934
DLEC1	0	0	10510	934
HS3ST3B1	0	0	10511	934
ANP32C	0	-1	10512	4140
PAN2	0	-1	10513	4140
GOSR1	0	-1	10514	4138
GAL3ST1	0	0	10515	934
TAF6L	0	-1	10516	4135
EEF1E1	0	0	10517	929
TXNDC9	0	-1	10518	4133
PATJ	0	0	10519	928
UBAP2L	0	-1	10520	4129
TIMM17A	0	0	10521	925
PMPCB	0	-1	10522	4130
PRMT3	0	0	10523	925
P3H4	0	-1	10524	4129
TMEM59	0	0	10525	925
NSA2	0	0	10526	925
VPS4B	0	0	10527	924
SV2B	0	-1	10528	4130
IFI30	0	-1	10529	4129
POLR3G	0	0	10530	925
ANGPTL7	0	0	10531	924
MYL12A	0	-2	10532	5986
RHOBTB1	0	0	10533	924
NELFA	0	-2	10534	5987
SPAG5	0	0	10535	922
GAS2L1	0	0	10536	918
LOC105376839	0	0	10537	918
DDX46	0	-1	10538	4132
TRANK1	0	-1	10539	4131
TRIM16	0	0	10540	918
ST6GALNAC2	0	0	10541	917
SMG7	0	0	10542	916
VIS1	0	0	10543	916
TOX4	0	0	10544	916
MPHOSPH6	0	0	10545	916
OSBPL2	0	-1	10546	4137
P3H3	0	0	10547	915
PTPA	0	0	10548	910
PPP2R5B	0	0	10549	910
CELF2	0	0	10550	910
ARHGEF12	0	-2	10551	5994
DOC2A	0	0	10552	910
PPP1R2	0	0	10553	907
SUN1	0	0	10554	906
TAGLN3	0	0	10555	906
LGALS13	0	-1	10556	4137
PPP2R5E	0	0	10557	905
DOCK9	0	-1	10558	4138
BRD7	0	-2	10559	5996
USP24	0	-2	10560	5996
PPP2R2B	0	-2	10561	5995
REPIN1	0	-1	10562	4135
PPP2CB	0	0	10563	900
PPP1CB	0	-3	10564	7130
PPP2R1B	0	-1	10565	4136
PPP1R7	0	0	10566	894
PPP1R13B	0	-1	10567	4133
UQCR10	0	0	10568	893
KCNH3	0	0	10569	893
GLYAT	0	0	10570	891
TMED3	0	0	10571	891
DAZAP2	0	0	10572	891
STAM2	0	0	10573	891
NUP58	0	-1	10574	4135
CUL7	0	-3	10575	7137
RIDA	0	-1	10576	4136
SLC12A4	0	-2	10577	6007
SLC9A5	0	0	10578	892
SLC14A1	0	-1	10579	4138
MRPL19	0	0	10580	891
SF3B3	0	-5	10581	8281
TPSD1	0	0	10582	891
SLC7A4	0	0	10583	890
RYBP	0	-1	10584	4142
POP7	0	0	10585	889
SPRY2	0	-4	10586	7831
FARP2	0	0	10587	887
KCNH4	0	0	10588	887
SLCO2A1	0	-2	10589	6011
GINS1	0	0	10590	882
TDRD7	0	-1	10591	4145
KIAA0753	0	-2	10592	6013
SEC24D	0	-1	10593	4145
LRRC23	0	0	10594	884
NBR2	0	-2	10595	6014
SLC6A12	0	-1	10596	4140
SPRY1	0	-1	10597	4140
PKIB	0	-1	10598	4139
ZFAND5	0	0	10599	882
ZNF224	0	0	10600	881
GTF2A1L	0	-1	10601	4137
PPIL2	0	-2	10602	6016
RBBP9	0	-1	10603	4134
GABARAPL1	0	0	10604	876
MID2	0	0	10605	875
PKIA	0	-3	10606	7160
ZNF226	0	0	10607	876
MTCH2	0	0	10608	875
PRKCSH	0	-2	10609	6017
SRSF10	0	0	10610	873
KIF1C	0	-2	10611	6018
FTSJ1	0	-1	10612	4134
ZNF225	0	0	10613	875
POP4	0	0	10614	874
ARPP19	0	-2	10615	6021
TAF6	0	0	10616	872
SOX30	0	0	10617	872
PRKAG1	0	0	10618	869
FLRT3	0	0	10619	867
CDC42EP1	0	0	10620	866
B4GALT4	0	0	10621	863
PDCD7	0	0	10622	863
OR4F4	0	0	10623	863
OR7C1	0	-3	10624	7170
FZD5	0	0	10625	862
KCNAB1	0	0	10626	861
TSPAN32	0	0	10627	861
OR1L1	0	-2	10628	6021
OR2H1	0	0	10629	859
SLC39A7	0	0	10630	858
SERPINB7	0	0	10631	857
B4GALT3	0	-2	10632	6023
PWP1	0	0	10633	854
PTPRU	0	0	10634	853
B3GALT4	0	0	10635	852
SNX3	0	-1	10636	4143
PKIG	0	0	10637	852
RWDD2B	0	-1	10638	4143
SCAMP3	0	0	10639	849
KCNK7	0	0	10640	848
CLASRP	0	-1	10641	4143
KPTN	0	0	10642	848
SNUPN	0	-2	10643	6030
OR2H2	0	0	10644	847
LILRB5	0	0	10645	847
COPS6	0	0	10646	847
CPNE6	0	0	10647	847
ERP29	0	-2	10648	6033
EFTUD2	0	0	10649	848
LMAN2	0	-1	10650	4150
MED6	0	-1	10651	4150
UNC5C	0	0	10652	848
H2AC13	0	0	10653	848
MAPRE2	0	0	10654	848
TXNL1	0	-1	10655	4150
RFXANK	0	0	10656	847
RAB33A	0	0	10657	847
ASMTL	0	0	10658	847
PSMG1	0	-1	10659	4151
ITGBL1	0	-5	10660	8351
THOC1	0	-1	10661	4151
TM9SF2	0	-1	10662	4150
PPIG	0	0	10663	845
RNASET2	0	0	10664	844
EIF4EBP3	0	0	10665	844
DCHS1	0	0	10666	844
H2AC15	0	-1	10667	4153
NDST3	0	0	10668	845
SRA1	0	-1	10669	4153
GFI1B	0	0	10670	845
NUP153	0	-2	10671	6044
H2AC20	0	0	10672	845
GCN1	0	0	10673	844
CASP8AP2	0	0	10674	842
THRAP3	0	0	10675	840
GEMIN2	0	0	10676	835
TDRKH	0	0	10677	833
IFT27	0	0	10678	833
NOC2L	0	0	10679	833
TMSB15A	0	0	10680	833
ZNF112	0	0	10681	832
ZNF229	0	0	10682	832
ZNF230	0	0	10683	832
TTLL3	0	0	10684	832
SERBP1	0	-1	10685	4156
CILP	0	-2	10686	6046
ZNF236	0	0	10687	833
CHTOP	0	-1	10688	4156
CTDNEP1	0	-1	10689	4155
TMED1	0	0	10690	828
RSL1D1	0	0	10691	828
NAT9	0	0	10692	828
EVI5	0	0	10693	823
PYGO1	0	0	10694	823
KLK11	0	-1	10695	4151
CCDC85B	0	0	10696	821
ZDHHC17	0	0	10697	821
FZD8	0	-2	10698	6052
PIP5K1C	0	-1	10699	4147
HIRIP3	0	-1	10700	4147
GLIPR1	0	0	10701	817
TUBA1A	0	0	10702	813
ARFIP2	0	0	10703	810
NABP1	0	0	10704	810
YTHDC2	0	-1	10705	4147
ZKSCAN5	0	-1	10706	4147
STAP1	0	0	10707	809
MARCHF7	0	0	10708	809
OR2F1	0	0	10709	808
BANF1	0	-2	10710	6055
B3GAT3	0	0	10711	807
LDOC1	0	0	10712	807
PITPNC1	0	0	10713	807
TMEFF2	0	-1	10714	4149
CBLC	0	-1	10715	4149
OR1F2P	0	0	10716	807
GMEB2	0	0	10717	807
INTS1	0	-1	10718	4151
DGCR5	0	0	10719	808
SGK3	0	-3	10720	7245
PCDHB5	0	-1	10721	4152
SSBP2	0	-1	10722	4152
LSM5	0	0	10723	810
OR1J4	0	0	10724	809
SPAG8	0	0	10725	808
OR2B6	0	0	10726	808
METTL4	0	0	10727	808
SSBP3	0	0	10728	807
FBXW4P1	0	-1	10729	4155
POLA2	0	-2	10730	6066
PCDH20	0	0	10731	809
NUDT3	0	0	10732	809
KPNA6	0	0	10733	808
RAB38	0	-1	10734	4156
ZNF7	0	0	10735	808
PRH1	0	-1	10736	4154
PRB4	0	0	10737	808
HOOK2	0	-2	10738	6072
PPP3R1	0	-3	10739	7261
EPN1	0	-1	10740	4157
PSMC3IP	0	0	10741	809
PRH2	0	0	10742	806
GNL2	0	0	10743	806
PPP6C	0	-1	10744	4157
GMEB1	0	-1	10745	4157
SAC3D1	0	-1	10746	4157
ZIC3	0	-3	10747	7265
ZNF2	0	-1	10748	4158
NCAPH	0	0	10749	808
YME1L1	0	-2	10750	6080
NUDC	0	0	10751	804
SNX15	0	0	10752	804
