# gene	views	view_delta	view_rank	view_rank_delta
CHN1	0	-1	6935	2895
GLB1	0	-4	6936	5292
GLG1	0	0	6937	198
OR4A16	0	0	6938	198
OR5AU1	0	0	6939	198
GNB2	0	0	6940	197
GNB3	0	0	6941	197
EPHA7	0	-2	6942	4184
GPD1	0	0	6943	194
GNG5	0	0	6944	193
TICAM1	0	-2	6945	4185
EXTL3	0	0	6946	193
DMTN	0	-2	6947	4186
GPM6B	0	-2	6948	4186
EPHA8	0	0	6949	194
GPC1	0	-1	6950	2904
STX2	0	0	6951	192
EXTL2	0	0	6952	192
EPHX1	0	-1	6953	2905
GNG7	0	0	6954	192
GNG11	0	0	6955	192
ETFB	0	-1	6956	2905
ACADSB	0	0	6957	192
GOLGA3	0	0	6958	192
ETV2	0	0	6959	192
STRADB	0	0	6960	190
ETV3	0	0	6961	190
GP2	0	0	6962	190
AK3	0	-1	6963	2910
ERCC5	0	0	6964	190
GOLGA1	0	0	6965	190
GNG4	0	-1	6966	2910
ERH	0	0	6967	191
EPS8	0	-5	6968	5609
GNGT2	0	0	6969	187
GOLGA2	0	0	6970	186
ABCA2	0	-1	6971	2911
GNGT1	0	0	6972	186
CLN8	0	0	6973	186
GOLGA4	0	0	6974	186
SMCP	0	0	6975	186
MDH2	0	-3	6976	4900
FNTB	0	0	6977	186
FRA1J	0	0	6978	186
FOLR3	0	0	6979	186
CHST6	0	-1	6980	2913
MAPK9	0	-1	6981	2913
FRA3A	0	0	6982	186
FMO2	0	-2	6983	4205
FLNB	0	-2	6984	4203
FLT3LG	0	0	6985	187
FRA2B	0	0	6986	187
FNTA	0	-2	6987	4204
FMO4	0	0	6988	188
DNAJB9	0	0	6989	187
SERPINA3	0	-5	6990	5625
PSMC4	0	-2	6991	4206
PRSS8	0	-1	6992	2911
PSMD10	0	0	6993	189
PSG5	0	0	6994	189
PRPSAP1	0	-1	6995	2913
MAP2K5	0	0	6996	190
PRSS2	0	-2	6997	4206
KLK10	0	0	6998	189
PSMD7	0	0	6999	189
PSMB7	0	0	7000	189
PSMA2	0	0	7001	188
DNAJC3	0	0	7002	188
MAP2K6	0	-1	7003	2918
PSME2	0	0	7004	189
THAP12	0	-1	7005	2918
PSMA6	0	0	7006	190
PRSS3	0	0	7007	189
PRM2	0	0	7008	189
PSG6	0	0	7009	189
PSMD12	0	0	7010	189
PSG2	0	-1	7011	2922
PRM1	0	0	7012	189
PSPH	0	-1	7013	2922
PSMD9	0	0	7014	186
PSG4	0	0	7015	185
PSMA7	0	-2	7016	4212
PSMD5	0	0	7017	185
PRODH	0	0	7018	185
PSKH1	0	0	7019	185
PSG3	0	0	7020	185
PSMA5	0	0	7021	185
MAPK10	0	0	7022	185
PSMB3	0	0	7023	185
PRPSAP2	0	0	7024	185
PSMD8	0	0	7025	185
PSMB2	0	-4	7026	5366
PSMC2	0	-1	7027	2932
PSMB6	0	-1	7028	2932
PTPRR	0	0	7029	186
PWP2	0	0	7030	185
IGHM	0	-2	7031	4221
PPP1R11	0	-1	7032	2932
PYGB	0	0	7033	187
IL11RA	0	-3	7034	4945
PTPRF	0	-3	7035	4944
RAP1GAP	0	0	7036	186
PYCR1	0	0	7037	186
HYAL1	0	0	7038	185
PTPRO	0	0	7039	185
IGBP1	0	0	7040	185
IFRD1	0	0	7041	184
ALDH18A1	0	-3	7042	4948
RAD1	0	-1	7043	2940
CCN1	0	-2	7044	4231
PTPRH	0	-1	7045	2940
IDDM3	0	0	7046	184
IGFALS	0	-2	7047	4232
IGSF1	0	-2	7048	4232
IK	0	0	7049	184
RAP2A	0	0	7050	184
PTPRN2	0	0	7051	184
RAP2B	0	0	7052	184
IGHG3	0	0	7053	184
IFNW1	0	0	7054	184
RAP1B	0	0	7055	184
DYNLT3	0	0	7056	182
HUS1	0	-1	7057	2950
ABCD4	0	0	7058	183
RANBP1	0	0	7059	183
PYGL	0	0	7060	183
HSD17B4	0	-1	7061	2952
HSPA9	0	-2	7062	4237
MLLT6	0	-1	7063	2951
DNAJA1	0	0	7064	182
MAP3K11	0	0	7065	182
HSP90AB1	0	0	7066	182
HTN3	0	0	7067	182
MLLT3	0	0	7068	181
HSPA1L	0	-1	7069	2956
HSPA2	0	0	7070	181
MAP3K9	0	0	7071	180
NDST1	0	0	7072	177
IGSF3	0	-1	7073	2959
MMP15	0	-1	7074	2959
MMP11	0	-1	7075	2958
AFDN	0	0	7076	180
HTC1	0	0	7077	180
MMP16	0	0	7078	180
HSPA7	0	0	7079	180
MKLN1	0	0	7080	180
HSD17B2	0	0	7081	180
MAP3K10	0	-2	7082	4256
MMP17	0	-1	7083	2965
NAMA	0	0	7084	181
PRPF3	0	0	7085	181
MIRLET7BHG	0	0	7086	181
MAGEB2	0	-1	7087	2966
MAGEA10	0	-1	7088	2964
PEX5	0	-2	7089	4258
RAPGEF1	0	0	7090	181
ND5	0	-4	7091	5423
MAGEA5P	0	0	7092	182
MT-TC	0	-2	7093	4259
MAGEA9	0	-1	7094	2966
ARHGEF5	0	0	7095	183
GPX7	0	0	7096	183
GRK5	0	0	7097	183
PRCD	0	0	7098	182
GRK4	0	-2	7099	4259
MAB21L1	0	0	7100	178
RGS9BP	0	-1	7101	2970
GIGYF2	0	0	7102	178
MAFD1	0	0	7103	178
NUP188	0	-1	7104	2970
MT-TV	0	-2	7105	4261
CAPRIN1	0	-2	7106	4261
MAGEA2	0	-1	7107	2971
GPS1	0	-1	7108	2971
MAD2L1	0	-1	7109	2971
GPS2	0	0	7110	175
ASAH2C	0	0	7111	175
M6PR	0	0	7112	174
RFPL3S	0	0	7113	174
MAGEA8	0	0	7114	172
PCDH11Y	0	-2	7115	4268
AGFG2	0	0	7116	172
SNX1	0	0	7117	171
PSMD4	0	-3	7118	5011
SCGB2A1	0	0	7119	172
PSMB8	0	0	7120	172
IFNA13	0	0	7121	171
MEP1A	0	0	7122	171
DNAJB2	0	0	7123	171
IFNA16	0	0	7124	171
MICB	0	-1	7125	2983
IFN1@	0	0	7126	172
IFI27	0	-1	7127	2983
IFNA14	0	0	7128	170
IDH3B	0	0	7129	170
RAB8A	0	-1	7130	2985
CTAGE5	0	0	7131	171
IFNA6	0	-1	7132	2983
HPCAL1	0	0	7133	168
BAMBI	0	-4	7134	5462
HSD17B3	0	-1	7135	2981
IFNA17	0	0	7136	170
HRC	0	0	7137	169
CHGB	0	0	7138	168
IFNA5	0	0	7139	168
PRMT1	0	-1	7140	2983
IFIT3	0	0	7141	168
PRMT2	0	0	7142	168
METTL1	0	-1	7143	2985
IFNA8	0	0	7144	167
IFNA4	0	0	7145	167
MGST2	0	0	7146	167
IDDM11	0	0	7147	165
MGST3	0	-1	7148	2988
MFNG	0	0	7149	166
MFAP1	0	0	7150	165
MIPEP	0	0	7151	165
MGAT3	0	-1	7152	2991
SCGB2A2	0	0	7153	165
PSMD11	0	-2	7154	4301
HPS1	0	0	7155	166
FRAXD	0	-2	7156	4302
BTN1A1	0	0	7157	166
AUP1	0	0	7158	166
HLA-DMB	0	0	7159	165
HGFAC	0	-1	7160	2995
SCAMP5	0	0	7161	165
ACTN2	0	0	7162	162
HLA-DOA	0	-2	7163	4308
SHB	0	-1	7164	2995
SLC26A6	0	0	7165	163
RPS6	0	-1	7166	2996
TBX20	0	0	7167	164
GSTA1	0	-3	7168	5047
HLA-DPB1	0	-5	7169	5791
HLA-DMA	0	-2	7170	4314
CDK8	0	-3	7171	5049
HLA-DOB	0	0	7172	168
UBE2K	0	0	7173	168
RPTN	0	0	7174	168
GSTA4	0	0	7175	168
FRG1	0	0	7176	168
STRN4	0	0	7177	168
IGKC	0	-1	7178	3006
WS2B	0	0	7179	169
GSTA3	0	0	7180	169
ATG3	0	0	7181	169
CENPI	0	0	7182	167
ACTN1	0	0	7183	167
KIF11	0	0	7184	166
GSTA2	0	0	7185	166
SLC2A9	0	0	7186	166
INPP5A	0	0	7187	166
STT3A	0	0	7188	166
TERF2	0	-2	7189	4324
TESK1	0	0	7190	164
INHBC	0	0	7191	164
IMPA2	0	0	7192	164
IMPDH2	0	0	7193	164
INSL4	0	0	7194	164
THBS3	0	0	7195	161
THBS4	0	-2	7196	4329
TGIF1	0	0	7197	160
TGM3	0	0	7198	160
IL12RB2	0	0	7199	160
TERF1	0	-1	7200	3012
INSM1	0	-1	7201	3011
INPP5B	0	0	7202	158
DYNLT1	0	0	7203	158
IRAK2	0	0	7204	158
IL12RB1	0	0	7205	158
ITIH2	0	-1	7206	3012
TFDP2	0	0	7207	159
TEF	0	0	7208	158
INPPL1	0	-1	7209	3012
THOP1	0	0	7210	157
TMBIM6	0	-1	7211	3013
INPP5D	0	-1	7212	3013
TFF1	0	-4	7213	5525
THRSP	0	-2	7214	4337
RBP1	0	0	7215	161
RASGRF1	0	0	7216	160
ANOS1	0	-1	7217	3014
PDHX	0	0	7218	158
RBBP7	0	0	7219	158
MPP1	0	0	7220	157
RBBP5	0	0	7221	157
ICAM5	0	0	7222	157
GDF1	0	-1	7223	3015
TLE3	0	0	7224	157
MOV10	0	0	7225	152
RAB3B	0	0	7226	151
RAB2A	0	-1	7227	3014
RAC2	0	-1	7228	3014
GDF7	0	-1	7229	3014
RASA2	0	0	7230	154
ITPR2	0	0	7231	154
TIMP3	0	-3	7232	5099
RBBP8	0	0	7233	153
RAB4A	0	-4	7234	5542
MOCS1	0	0	7235	153
RASGRF2	0	0	7236	152
MMP19	0	-1	7237	3016
RBM4	0	0	7238	153
PLAAT4	0	0	7239	152
RAD17	0	0	7240	152
RABIF	0	0	7241	152
MPV17	0	-1	7242	3017
MPST	0	0	7243	152
MOK	0	0	7244	148
UPF1	0	-2	7245	4358
TIMP4	0	-1	7246	3018
TLE2	0	0	7247	150
TLL2	0	0	7248	150
TRAPPC10	0	0	7249	150
RFC1	0	-6	7250	6054
TM7SF2	0	-1	7251	3022
TSPAN4	0	0	7252	149
RBP2	0	0	7253	149
RAD51D	0	0	7254	149
TIAM1	0	-3	7255	5119
TSPAN6	0	0	7256	149
TSPAN7	0	0	7257	149
RDH5	0	0	7258	149
RAD51C	0	-4	7259	5560
TMOD1	0	0	7260	150
RAD51B	0	0	7261	148
RECQL	0	0	7262	148
RAD52	0	-4	7263	5563
RAD23B	0	-1	7264	3030
PRPH2	0	-3	7265	5126
RCN1	0	0	7266	151
TLE4	0	0	7267	150
RFC4	0	0	7268	150
RCN2	0	-1	7269	3033
REG1B	0	-1	7270	3033
RCVRN	0	0	7271	151
TNP1	0	0	7272	151
RGS3	0	0	7273	150
NUDT1	0	0	7274	149
RGS13	0	0	7275	148
CHL1	0	0	7276	147
RIT2	0	-1	7277	3033
TNNT3	0	-1	7278	3033
MYO1B	0	-1	7279	3033
LTC4S	0	-1	7280	3033
TNP2	0	0	7281	150
RAMP3	0	0	7282	150
ATP8	0	-4	7283	5577
ACSL6	0	0	7284	151
TNFAIP1	0	-1	7285	3033
RAMP2	0	-2	7286	4382
MT1A	0	0	7287	151
MT2A	0	-1	7288	3035
TNS1	0	-2	7289	4384
CLEC3B	0	0	7290	151
MSI1	0	-1	7291	3037
TRIM27	0	0	7292	150
RFXAP	0	0	7293	149
TNNI2	0	-2	7294	4387
MT1X	0	0	7295	150
MT1E	0	0	7296	149
RGS12	0	0	7297	149
RFNG	0	-1	7298	3040
RGS16	0	0	7299	150
MT1F	0	0	7300	150
CITED1	0	-1	7301	3041
MT1B	0	0	7302	151
MTX1	0	0	7303	151
RPL37A	0	0	7304	151
RPS3A	0	0	7305	149
NDUFB5	0	0	7306	149
RPL41	0	0	7307	149
NDUFB7	0	0	7308	148
SNCB	0	-1	7309	3045
NDUFB3	0	0	7310	148
NDUFA8	0	0	7311	148
NDUFA3	0	-2	7312	4404
NDN	0	-1	7313	3048
NDUFA2	0	0	7314	150
NDUFAB1	0	0	7315	147
RPL30	0	0	7316	147
NAP1L1	0	0	7317	147
RPL27A	0	0	7318	147
RPL31	0	0	7319	147
NDUFS2	0	0	7320	147
RPS5	0	-1	7321	3055
DRG1	0	0	7322	145
RPL36A	0	0	7323	145
RPLP0	0	0	7324	145
NDUFA5	0	0	7325	145
RPL29	0	0	7326	145
NAP1L4	0	0	7327	144
NDUFS1	0	-1	7328	3061
RPL26	0	-1	7329	3060
RPLP1	0	0	7330	143
RPL24	0	0	7331	143
RPL27	0	0	7332	143
NDUFB10	0	0	7333	143
NDUFS4	0	0	7334	143
NDUFS6	0	0	7335	142
NEK1	0	0	7336	142
NDUFC1	0	0	7337	142
NDUFA10	0	0	7338	142
MRPL12	0	0	7339	142
NDUFB2	0	0	7340	142
RPS4X	0	0	7341	142
RPS6KA1	0	-1	7342	3068
NASP	0	0	7343	143
RPL28	0	0	7344	143
RPL36AL	0	0	7345	143
RPS2	0	0	7346	143
NAP1L3	0	0	7347	143
RPL37	0	-1	7348	3072
NUP62	0	-1	7349	3072
NDUFA4	0	-1	7350	3072
RPL39	0	0	7351	145
NCF4	0	0	7352	145
NDUFB6	0	0	7353	144
NDUFA6	0	0	7354	142
HLA-DRB4	0	-1	7355	3074
NDUFB1	0	0	7356	143
ETF1	0	-1	7357	3074
APOC4	0	0	7358	144
CTSH	0	0	7359	144
PTPN4	0	0	7360	143
FGF13	0	0	7361	143
SFTPB	0	-1	7362	3078
EIF6	0	0	7363	144
PTPN14	0	0	7364	144
EPB41	0	0	7365	144
ITGAD	0	0	7366	144
LSP1	0	-1	7367	3082
PTPN3	0	0	7368	141
FGF14	0	0	7369	141
HNRNPU	0	-3	7370	5212
HNRNPAB	0	0	7371	141
ITGA9	0	-1	7372	3084
VWA5A	0	-2	7373	4453
LLGL1	0	-1	7374	3084
CACNA1B	0	0	7375	142
LRCH4	0	-2	7376	4455
PTPN13	0	0	7377	143
AMELX	0	0	7378	143
FES	0	0	7379	143
PTPRA	0	-1	7380	3088
PTK7	0	-3	7381	5220
PTK6	0	0	7382	145
FKBP3	0	0	7383	145
LMAN1	0	0	7384	144
PTPN7	0	0	7385	144
PTPRE	0	-1	7386	3091
CSNK1A1	0	-1	7387	3091
PTPN2	0	-3	7388	5225
LRPAP1	0	-2	7389	4463
PTPRB	0	-1	7390	3092
HNRNPD	0	-1	7391	3092
LMO2	0	-3	7392	5228
LMO7	0	0	7393	150
PTMS	0	0	7394	150
AURKB	0	0	7395	150
LRP3	0	-1	7396	3095
ITIH4	0	-2	7397	4470
ITIH1	0	-1	7398	3095
KAT2B	0	0	7399	149
ITPK1	0	0	7400	149
ITGB5	0	0	7401	148
BTAF1	0	0	7402	148
SPEG	0	-1	7403	3096
SLC7A6	0	0	7404	148
ANGPTL1	0	0	7405	148
PRSS16	0	0	7406	148
RNF8	0	-2	7407	4478
SLC13A2	0	0	7408	147
CLDN8	0	-1	7409	3100
LTBP3	0	0	7410	147
LIMD1	0	0	7411	146
LTBP1	0	0	7412	146
NINJ1	0	-1	7413	3102
MAP3K14	0	-1	7414	3102
SLC7A7	0	-1	7415	3102
DOK2	0	0	7416	148
UBA3	0	0	7417	147
SMNDC1	0	0	7418	147
APBB3	0	0	7419	143
CLDN12	0	0	7420	143
CLDN10	0	0	7421	142
BCAS2	0	0	7422	142
PIGQ	0	-1	7423	3106
LY9	0	-3	7424	5255
RPL14	0	0	7425	142
CYP4F3	0	0	7426	142
CLIC3	0	0	7427	140
BCAM	0	-4	7428	5710
CDKL2	0	0	7429	141
SEMA5A	0	-1	7430	3112
NET1	0	-2	7431	4499
KALRN	0	0	7432	141
EFS	0	-1	7433	3112
CLDN9	0	0	7434	141
HAP1	0	0	7435	140
EIF1AY	0	0	7436	140
PAPSS2	0	0	7437	140
BRSK2	0	0	7438	140
EIF1B	0	-2	7439	4505
KATNB1	0	0	7440	140
SNAPC5	0	0	7441	140
LDB2	0	-1	7442	3117
TAF1C	0	0	7443	140
TAF1B	0	0	7444	140
UBE2M	0	0	7445	140
CNOT2	0	-1	7446	3118
SH2D2A	0	0	7447	141
CCRL2	0	-1	7448	3118
TNFSF18	0	0	7449	142
MAP7	0	0	7450	142
MAP3K6	0	0	7451	142
HMGCS2	0	-2	7452	4515
HNRNPC	0	0	7453	142
HNRNPH3	0	0	7454	142
VPS13B	0	-1	7455	3122
CNTN6	0	0	7456	143
CT45A5	0	0	7457	143
CIDEB	0	0	7458	143
CLEC4C	0	-1	7459	3123
SLC25A27	0	0	7460	144
CCNG1	0	0	7461	143
ESD	0	-1	7462	3125
FDXR	0	-8	7463	6541
CEACAM4	0	0	7464	144
SLC25A14	0	-1	7465	3127
FTL	0	-6	7466	6264
XCL2	0	0	7467	144
FUCA2	0	0	7468	143
CST4	0	0	7469	143
HLA-DRB3	0	-1	7470	3126
HMGCS1	0	0	7471	144
AOPEP	0	0	7472	144
HNRNPA2B1	0	-1	7473	3127
SARDH	0	0	7474	144
HLA-DQB2	0	0	7475	143
SLC25A6	0	-1	7476	3125
cytochrome P450, family 2, subfamily A	0	0	7477	143
C1GALT1	0	-2	7478	4524
CPD	0	-1	7479	3127
ONECUT1	0	-1	7480	3127
SLC29A2	0	0	7481	145
TPP2	0	0	7482	145
MYH4	0	-3	7483	5300
TPD52L1	0	0	7484	146
TPM3	0	0	7485	145
TPM4	0	0	7486	145
UNC13D	0	0	7487	145
TRIM37	0	0	7488	144
TOP3A	0	0	7489	144
MT3	0	0	7490	144
MTCP1	0	0	7491	144
MYH3	0	0	7492	144
MUC6	0	0	7493	144
CRISP2	0	0	7494	144
MTIF2	0	0	7495	140
TPT1-AS1	0	0	7496	140
MYO1F	0	0	7497	140
MT1M	0	0	7498	140
MT1H	0	0	7499	140
TPM1	0	-3	7500	5313
TPD52	0	-1	7501	3141
TP53BP2	0	0	7502	141
STX11	0	-1	7503	3142
TPBG	0	-3	7504	5316
XRN2	0	-5	7505	6104
TPH1	0	-1	7506	3144
MYBL1	0	0	7507	145
MUC3A	0	0	7508	144
TPD52L2	0	0	7509	144
CRTAP	0	0	7510	144
CBX3	0	0	7511	143
LASP1	0	0	7512	143
NDUFV3	0	0	7513	143
AFF3	0	0	7514	143
LGALS3BP	0	-2	7515	4539
TRO	0	0	7516	144
LIG3	0	0	7517	141
NEU1	0	-2	7518	4541
TLR7	0	0	7519	141
LAMA2	0	-1	7520	3148
NDUFV2	0	0	7521	142
SEPTIN2	0	0	7522	140
LGALS4	0	0	7523	140
NDUFS5	0	0	7524	140
LAMC1	0	0	7525	140
KCNE2	0	-1	7526	3145
LAMA3	0	0	7527	138
SLC19A3	0	-1	7528	3145
LIMS1	0	0	7529	135
LAMB2	0	-1	7530	3145
LAMC2	0	0	7531	132
RPL10A	0	0	7532	132
NDUFS8	0	-1	7533	3142
CCN3	0	-1	7534	3141
RPS6KB2	0	0	7535	129
SNU13	0	0	7536	129
RPS25	0	0	7537	129
RRAS	0	0	7538	129
RPS15	0	0	7539	128
NKTR	0	0	7540	127
RTN3	0	-1	7541	3145
RPS16	0	0	7542	128
NME3	0	0	7543	128
IRAG1	0	0	7544	128
RPS24	0	0	7545	127
RRBP1	0	0	7546	127
RPS17	0	0	7547	127
RPS13	0	0	7548	127
RPS28	0	0	7549	127
RS1	0	0	7550	127
RPS26	0	0	7551	127
RPS14	0	0	7552	126
RPS23	0	0	7553	126
NIDDM1	0	0	7554	125
LANCL1	0	0	7555	124
RPS20	0	-2	7556	4570
NME4	0	0	7557	125
CLEC4M	0	0	7558	125
NOVA2	0	-1	7559	3156
TRDN	0	-1	7560	3156
RPS9	0	0	7561	125
NHS	0	0	7562	125
RPS29	0	0	7563	125
NOP2	0	0	7564	125
RPS11	0	0	7565	125
RRM1	0	-1	7566	3160
RPS12	0	-1	7567	3160
KLHL41	0	-1	7568	3159
RPS27	0	0	7569	127
RRAGB	0	0	7570	127
B3GNT3	0	0	7571	127
RPS10	0	0	7572	127
SIRPB1	0	0	7573	127
RREB1	0	0	7574	127
RPS19	0	0	7575	126
CRISP3	0	0	7576	126
LAMC3	0	0	7577	126
NONO	0	-1	7578	3167
RPS21	0	0	7579	127
RRAD	0	0	7580	127
RPS7	0	0	7581	126
RIMS2	0	-1	7582	3168
CCDC144A	0	0	7583	126
MAP2K4	0	0	7584	126
KRT34	0	-1	7585	3169
KRT84	0	0	7586	126
GPRIN2	0	0	7587	126
SEL1L	0	0	7588	125
SEMG2	0	0	7589	125
DCUN1D4	0	0	7590	125
RLF	0	0	7591	125
RIT1	0	0	7592	125
FRMD4B	0	0	7593	125
RNY4P2	0	0	7594	125
TRAM2	0	0	7595	125
RMRP	0	-3	7596	5393
NFASC	0	0	7597	126
KRT32	0	0	7598	124
CUL9	0	-1	7599	3180
USP6NL	0	-1	7600	3179
RNASE6	0	0	7601	126
RN5S1@	0	0	7602	126
SFRP2	0	-1	7603	3179
RNASE4	0	0	7604	127
SFSWAP	0	-1	7605	3180
PUM1	0	-2	7606	4618
CLASP2	0	0	7607	127
RPL5	0	-1	7608	3181
KRT85	0	-2	7609	4620
RNR3	0	-1	7610	3182
SRSF6	0	0	7611	129
NOS1AP	0	0	7612	129
SRSF3	0	0	7613	128
ROBO1	0	-6	7614	6403
EMC2	0	0	7615	129
SRSF5	0	0	7616	129
SEMA3F	0	-2	7617	4626
KRT86	0	0	7618	130
SELENOW	0	-1	7619	3189
KRT33B	0	0	7620	128
IPO5	0	-1	7621	3189
SETMAR	0	0	7622	127
RNF4	0	-2	7623	4629
MAST2	0	0	7624	128
SRSF7	0	0	7625	128
RPA2	0	-1	7626	3193
CEP57	0	0	7627	129
HERPUD1	0	0	7628	129
SET	0	0	7629	129
GPATCH8	0	0	7630	129
RNF5	0	0	7631	129
SFRP5	0	0	7632	129
KRT83	0	0	7633	129
TRA2B	0	0	7634	127
SRSF4	0	0	7635	127
EPB41L3	0	0	7636	127
DHX34	0	0	7637	127
KRT33A	0	0	7638	127
PSMF1	0	0	7639	125
CYTH1	0	0	7640	125
TSNAX	0	0	7641	124
CABP1	0	0	7642	124
RASAL2	0	0	7643	123
SYMPK	0	0	7644	123
MED20	0	0	7645	122
UAP1	0	0	7646	121
SPRR2A	0	0	7647	119
RND2	0	-1	7648	3208
SPRR1B	0	0	7649	120
AKAP1	0	-1	7650	3208
SNX2	0	0	7651	118
FHL5	0	0	7652	117
SNTB2	0	0	7653	117
ANP32A	0	0	7654	117
GATD3	0	0	7655	117
PCYT1B	0	0	7656	117
SNTB1	0	-1	7657	3213
PICK1	0	-1	7658	3212
HOMER2	0	0	7659	117
CHAF1B	0	0	7660	117
AKAP6	0	0	7661	116
THEMIS2	0	-2	7662	4662
STX8	0	0	7663	116
SYN3	0	-1	7664	3215
SPTA1	0	-1	7665	3215
SORD	0	0	7666	118
AKAP7	0	-1	7667	3216
SNRPG	0	0	7668	118
SNRPF	0	0	7669	118
ELL	0	0	7670	117
ESS2	0	0	7671	117
GAN	0	0	7672	117
SPTBN1	0	0	7673	117
SON	0	0	7674	117
PIGB	0	-1	7675	3222
DGCR6	0	0	7676	118
SPRR3	0	-1	7677	3218
SPG5B	0	0	7678	118
SPRR1A	0	-1	7679	3219
PEX13	0	-1	7680	3218
PFDN1	0	0	7681	120
PFDN5	0	0	7682	120
TUBB4A	0	-1	7683	3220
KCNA10	0	0	7684	121
BTN3A3	0	-1	7685	3221
PIAS3	0	0	7686	120
S100A11	0	-1	7687	3222
DNAJA3	0	0	7688	121
PRPF4	0	-1	7689	3223
FCGR2C	0	0	7690	122
PFKFB1	0	0	7691	122
HMG20A	0	0	7692	122
PEX12	0	0	7693	122
ABCA9	0	0	7694	122
SART1	0	0	7695	122
TUBB4B	0	-1	7696	3228
PFDN4	0	0	7697	123
RTN2	0	0	7698	122
ABCA8	0	-2	7699	4689
KCND1	0	-1	7700	3231
TUBA1B	0	-1	7701	3231
KCNA6	0	0	7702	124
SLC16A5	0	0	7703	124
PFKFB2	0	0	7704	124
MICU1	0	0	7705	124
S100A6	0	-1	7706	3235
PDLIM1	0	0	7707	122
MTMR6	0	0	7708	122
S100A4	0	0	7709	122
KCNC3	0	0	7710	122
CLIP1	0	-3	7711	5496
SEMA3A	0	-1	7712	3238
KRT75	0	-1	7713	3238
S100A5	0	0	7714	122
PFDN2	0	0	7715	122
BTN2A2	0	0	7716	122
ANAPC10	0	0	7717	122
PDZK1	0	-1	7718	3242
RTN1	0	-1	7719	3241
CACNG3	0	0	7720	122
PEX14	0	-1	7721	3240
S100A1	0	0	7722	123
NPM3	0	0	7723	121
USP8	0	-1	7724	3241
MTRF1	0	0	7725	118
PIK3R2	0	-2	7726	4713
KIR3DL1	0	-3	7727	5510
PHLPP2	0	0	7728	119
KIFC1	0	-1	7729	3245
PIGF	0	-5	7730	6315
RIN1	0	0	7731	119
PIP4K2A	0	-1	7732	3244
SERPINB9	0	-2	7733	4719
ENTPD4	0	0	7734	121
KLK1	0	-2	7735	4720
GOSR2	0	0	7736	122
CDC42BPB	0	0	7737	122
MAST3	0	0	7738	121
SERPINB8	0	-2	7739	4721
PIK3CG	0	0	7740	121
KDM4B	0	-3	7741	5522
SERPINI2	0	-2	7742	4723
SETD1B	0	0	7743	123
PIK3C2G	0	0	7744	123
VPS9D1	0	0	7745	123
RNF7	0	0	7746	123
KPNA5	0	0	7747	122
ZHX3	0	0	7748	122
RBM34	0	0	7749	121
PITPNM1	0	0	7750	121
KLK2	0	-1	7751	3258
CLUAP1	0	-2	7752	4732
GGA2	0	0	7753	121
KIFC3	0	0	7754	121
KIR3DL2	0	-2	7755	4734
KIR2DS4	0	0	7756	120
PDS5B	0	0	7757	120
KIF20B	0	0	7758	120
KLKB1	0	0	7759	120
RAB36	0	0	7760	120
PREPL	0	-1	7761	3266
USP33	0	0	7762	120
KLC1	0	-1	7763	3265
MAD2L1BP	0	0	7764	121
BABAM2	0	0	7765	121
FNBP1	0	0	7766	121
KPNA1	0	0	7767	121
SETX	0	-4	7768	6023
SERPINB13	0	-2	7769	4743
CYTIP	0	0	7770	123
PIK3C2A	0	-1	7771	3271
KIF22	0	-1	7772	3271
SERPINB10	0	-2	7773	4746
KIR2DS1	0	0	7774	124
KNG1	0	-2	7775	4747
ZC3H13	0	0	7776	125
SAMD4A	0	0	7777	125
PDZD2	0	0	7778	125
FAM50A	0	0	7779	125
OR3A1	0	-2	7780	4751
ARHGEF1	0	0	7781	124
OR2C1	0	0	7782	124
CDK2AP1	0	-1	7783	3277
SLC28A1	0	0	7784	125
SHOC2	0	0	7785	125
OAS3	0	-1	7786	3278
SLC6A5	0	-1	7787	3278
OPHN1	0	-1	7788	3278
ORC4	0	-1	7789	3278
SLC28A2	0	0	7790	127
OAZ2	0	0	7791	125
OVGP1	0	0	7792	125
SYNGR1	0	0	7793	125
ORC5	0	-2	7794	4763
TMSB10	0	0	7795	126
OXA1L	0	0	7796	126
ODC1	0	0	7797	126
SLC22A18	0	-1	7798	3281
CCDC6	0	0	7799	126
SYNGR3	0	0	7800	126
OPCML	0	0	7801	126
EBAG9	0	0	7802	126
ORC2	0	-2	7803	4771
MLLT10	0	-1	7804	3281
OMG	0	0	7805	122
OMD	0	0	7806	120
SLC25A16	0	0	7807	118
ATG12	0	-1	7808	3280
ORM1	0	-1	7809	3280
ZSCAN9	0	0	7810	120
ALX1	0	-1	7811	3281
FXR1	0	0	7812	121
IFT88	0	0	7813	121
OR3A2	0	0	7814	119
MYOM2	0	0	7815	119
OGN	0	-1	7816	3283
ODF1	0	0	7817	119
RASSF7	0	0	7818	119
COX7A2L	0	0	7819	119
OSBP	0	0	7820	117
DDX23	0	-1	7821	3286
RASSF2	0	0	7822	117
ZMYM2	0	0	7823	117
SLC16A7	0	0	7824	116
ZBED1	0	0	7825	116
SMPD2	0	0	7826	116
ZW10	0	0	7827	116
SNAPC4	0	0	7828	116
SNRNP40	0	-1	7829	3292
SNRPD3	0	0	7830	117
CYTH3	0	0	7831	117
SNAPC1	0	0	7832	117
SIGLEC1	0	0	7833	117
