# gene	views	view_delta	view_rank	view_rank_delta
LATS1	1	1	6090	-2805
PGM3	1	0	6091	329
GTPBP1	1	1	6092	-2807
PGAM2	1	0	6093	325
KCNMB1	1	-12	6094	5190
KCNS2	1	1	6095	-2808
NRG2	1	0	6096	325
SECTM1	1	1	6097	-2823
MYH8	1	-1	6098	2007
SMARCE1	1	1	6099	-2823
MYO5B	1	1	6100	-2826
MYL4	1	0	6101	311
PDLIM7	1	1	6102	-2833
TONSL	1	1	6103	-2834
SEC14L1	1	1	6104	-2835
MYO1A	1	1	6105	-2836
SLC22A4	1	-1	6106	2007
NFE2L1	1	-3	6107	3648
NFKBIL1	1	1	6108	-2836
PTTG1	1	1	6109	-2836
RPS6KA5	1	-4	6110	4066
SMARCA1	1	-2	6111	3053
SMARCC2	1	0	6112	317
NFKBIB	1	0	6113	316
SEC13	1	-2	6114	3053
SLC22A2	1	-3	6115	3652
NR2F6	1	0	6116	316
MYL5	1	1	6117	-2835
RRP1B	1	-1	6118	2015
FEZ1	1	1	6119	-2840
KDM4C	1	1	6120	-2840
VPS52	1	1	6121	-2843
AVL9	1	1	6122	-2843
GREB1	1	1	6123	-2844
S100A12	1	-1	6124	2018
SH3PXD2A	1	1	6125	-2851
SDC3	1	1	6126	-2859
IPO13	1	-1	6127	2016
SBF1	1	-2	6128	3061
MAPK12	1	-2	6129	3060
SATB1	1	-1	6130	2017
S100A13	1	1	6131	-2858
EIF5B	1	0	6132	317
SAFB	1	-2	6133	3063
ZNF19	1	1	6134	-2859
GNA14	1	-1	6135	2020
MORF4L2	1	1	6136	-2860
SNCAIP	1	-2	6137	3065
ARHGAP26	1	1	6138	-2861
ZNF33B	1	0	6139	320
VGLL4	1	1	6140	-2861
NPR3	1	-1	6141	2024
SLC22A1	1	-6	6142	4609
IFT140	1	1	6143	-2861
GRAMD4	1	1	6144	-2864
NRDC	1	-1	6145	2027
ROBO2	1	-2	6146	3072
ZFYVE16	1	1	6147	-2875
RPL8	1	1	6148	-2875
RPL7A	1	0	6149	321
RPGR	1	0	6150	320
NUCB1	1	0	6151	318
RPL3	1	-1	6152	2029
KMT2B	1	-2	6153	3076
NRCAM	1	0	6154	319
NUP88	1	1	6155	-2875
CCP110	1	0	6156	318
ZNF222	1	0	6157	318
NUCB2	1	1	6158	-2881
RPL13	1	1	6159	-2882
USP11	1	1	6160	-2882
KLRC4	1	1	6161	-2884
LPCAT3	1	0	6162	318
UBE2E1	1	1	6163	-2883
RASA4	1	-2	6164	3085
TSPYL1	1	1	6165	-2886
UBL4A	1	1	6166	-2886
TTC4	1	1	6167	-2886
ALYREF	1	-3	6168	3697
CEBPZ	1	1	6169	-2886
USP9X	1	0	6170	321
SLC10A3	1	0	6171	321
RBM10	1	0	6172	321
UBE2E2	1	0	6173	321
UBE2I	1	-2	6174	3094
UBE2H	1	1	6175	-2884
TXK	1	0	6176	321
NUTF2	1	-2	6177	3094
ABI2	1	0	6178	321
TUFM	1	0	6179	320
TYRO3	1	0	6180	320
F8A1	1	0	6181	318
UBA52	1	1	6182	-2889
UBE2G2	1	1	6183	-2892
LHFPL6	1	-3	6184	3710
UBE2G1	1	1	6185	-2892
UBE2V1	1	1	6186	-2893
TUB	1	0	6187	320
CYTH2	1	1	6188	-2897
SLU7	1	1	6189	-2899
GLRX3	1	0	6190	321
CLCC1	1	1	6191	-2899
PRDX4	1	1	6192	-2900
ARFGEF1	1	1	6193	-2904
ANGPTL2	1	1	6194	-2904
SLC35A1	1	1	6195	-2905
PLAGL1	1	0	6196	323
PLAG1	1	0	6197	323
CES3	1	1	6198	-2907
RPP30	1	0	6199	324
PLA2G2A	1	-1	6200	2061
UVRAG	1	-3	6201	3725
PLCB3	1	1	6202	-2909
MPRIP	1	1	6203	-2909
PAFAH2	1	1	6204	-2910
PASK	1	0	6205	321
REG3A	1	0	6206	321
FXYD3	1	1	6207	-2909
PLCD1	1	1	6208	-2909
ABCA5	1	1	6209	-2910
PCSK6	1	-2	6210	3110
ARFGEF2	1	0	6211	323
AGPAT2	1	1	6212	-2910
PARK3	1	-2	6213	3112
PKP1	1	0	6214	324
PCBP2	1	-1	6215	2069
PLXNB3	1	1	6216	-2911
PLS3	1	1	6217	-2911
PLEKHM2	1	1	6218	-2915
PSME4	1	0	6219	324
PLP2	1	0	6220	324
PCDH8	1	0	6221	320
PCBD1	1	1	6222	-2917
SYT11	1	1	6223	-2917
PLRG1	1	-1	6224	2074
PLXNA1	1	1	6225	-2920
SORBS1	1	1	6226	-2920
SNX13	1	0	6227	323
ABRAXAS2	1	1	6228	-2919
ACSBG1	1	1	6229	-2920
DRAP1	1	0	6230	325
JMJD6	1	-1	6231	2080
MDN1	1	-2	6232	3129
PCDH7	1	1	6233	-2926
CYFIP1	1	1	6234	-2927
RGS14	1	-1	6235	2079
DPYSL4	1	-1	6236	2079
PCBP1	1	0	6237	324
PDE6C	1	1	6238	-2929
PCSK5	1	1	6239	-2929
SEC16A	1	1	6240	-2933
PAPOLA	1	-5	6241	4480
PCP4	1	1	6242	-2933
NCAPD2	1	0	6243	327
PLCB1	1	-1	6244	2084
PCYT1A	1	1	6245	-2946
RPRD2	1	0	6246	321
UBL3	1	-2	6247	3138
PDC	1	-5	6248	4486
TBC1D1	1	0	6249	322
PDE6G	1	0	6250	322
CDK16	1	-2	6251	3141
SULF1	1	-1	6252	2090
BOP1	1	1	6253	-2943
POLD2	1	0	6254	321
POLE2	1	1	6255	-2943
CAMSAP2	1	1	6256	-2944
SIK2	1	1	6257	-2944
ADGRL2	1	1	6258	-2944
MCF2L	1	0	6259	324
CHMP1A	1	0	6260	324
PODXL	1	0	6261	324
EIF3C	1	1	6262	-2952
OR1E3	1	0	6263	324
AGTPBP1	1	1	6264	-2953
VAV2	1	-2	6265	3151
H3C11	1	0	6266	323
ALDH4A1	1	0	6267	323
STX16	1	1	6268	-2954
EIF3G	1	0	6269	323
H3C1	1	1	6270	-2953
GRHPR	1	0	6271	323
CIAO1	1	0	6272	323
CLUH	1	0	6273	322
HIST1H3B	1	1	6274	-2969
H4C12	1	1	6275	-2969
ANKS1A	1	1	6276	-2970
H2BC15	1	1	6277	-2976
OR1A1	1	1	6278	-2977
H2BC21	1	1	6279	-2978
RECQL5	1	-4	6280	4216
NMT2	1	0	6281	319
COX5A	1	0	6282	319
SRSF11	1	1	6283	-2984
TNFSF15	1	-1	6284	2110
B4GALT5	1	1	6285	-2984
ZBTB18	1	0	6286	320
PNRC1	1	1	6287	-2984
GTF3C4	1	-1	6288	2112
RBX1	1	-3	6289	3805
DMTF1	1	1	6290	-2986
SEZ6L	1	0	6291	320
PRKRA	1	1	6292	-2987
TRIP12	1	0	6293	319
PLPP1	1	1	6294	-2987
TACC3	1	0	6295	319
RUVBL1	1	0	6296	319
PIBF1	1	1	6297	-2993
ATP5PD	1	1	6298	-2994
RALBP1	1	1	6299	-2996
AKR7A2	1	0	6300	320
SERINC3	1	-3	6301	3815
PDLIM4	1	0	6302	321
BTG3	1	1	6303	-2996
FGFBP1	1	0	6304	322
TRIP11	1	1	6305	-2998
MORF4L1	1	1	6306	-2999
ATP6V0A2	1	-6	6307	4762
PPIE	1	1	6308	-3000
PPEF1	1	1	6309	-3000
IPO8	1	-1	6310	2127
CDC23	1	1	6311	-3001
SMCHD1	1	-1	6312	2127
NXT1	1	0	6313	321
SYNE1	1	-2	6314	3190
RECK	1	-1	6315	2127
COMMD9	1	1	6316	-3008
CAVIN2	1	-4	6317	4249
VAT1	1	-1	6318	2127
RAD54L	1	1	6319	-3010
ANXA9	1	1	6320	-3010
MYBBP1A	1	1	6321	-3018
FHOD1	1	0	6322	320
VPS39	1	-1	6323	2131
THYN1	1	1	6324	-3021
ENOX2	1	-1	6325	2131
PLA2G6	1	-1	6326	2128
UCHL3	1	-1	6327	2127
CLRN1	1	1	6328	-3032
SIX1	1	1	6329	-3033
UQCRC1	1	1	6330	-3033
RIMS3	1	1	6331	-3033
FZD1	1	0	6332	318
SLC5A4	1	-1	6333	2132
FZD6	1	1	6334	-3033
GIT2	1	1	6335	-3033
ITSN1	1	0	6336	321
SGCB	1	1	6337	-3032
UGT8	1	-1	6338	2136
SMTN	1	0	6339	321
SKIL	1	1	6340	-3034
SIAH1	1	-3	6341	3847
SH3BGR	1	0	6342	322
MELK	1	0	6343	322
PTDSS1	1	1	6344	-3033
BRAP	1	0	6345	323
USF2	1	1	6346	-3032
JAKMIP2	1	1	6347	-3032
CKAP5	1	1	6348	-3032
ST3GAL3	1	-2	6349	3216
UQCRFS1	1	1	6350	-3041
ST8SIA1	1	0	6351	319
MED14	1	1	6352	-3044
SLC23A2	1	-1	6353	2146
CDIPT	1	-3	6354	3853
SPAG11B	1	1	6355	-3043
POLR2I	1	1	6356	-3044
TCERG1	1	1	6357	-3048
ARHGAP25	1	1	6358	-3049
TAAR2	1	-1	6359	2148
POLR2J	1	-2	6360	3224
TAAR3P	1	1	6361	-3051
CAMTA1	1	1	6362	-3051
PDK2	1	-3	6363	3861
CLCF1	1	-2	6364	3226
SCFD1	1	1	6365	-3050
C1D	1	0	6366	321
SEC14L2	1	1	6367	-3053
GPR52	1	1	6368	-3058
ZNF281	1	1	6369	-3058
POLR2H	1	1	6370	-3063
MORC3	1	0	6371	320
ANP32C	1	1	6372	-3062
PAN2	1	0	6373	320
DCLRE1A	1	0	6374	320
POU3F4	1	-4	6375	4301
GOSR1	1	1	6376	-3061
SPON2	1	1	6377	-3063
WNT5A	1	1	6378	-3063
LRRN2	1	1	6379	-3063
EIF4H	1	-1	6380	2158
TAF6L	1	1	6381	-3064
STAMBP	1	1	6382	-3064
TELO2	1	1	6383	-3065
BAG5	1	0	6384	326
TXNDC9	1	1	6385	-3066
POLR3C	1	0	6386	327
OLFM1	1	0	6387	327
WNT1	1	1	6388	-3066
WEE1	1	1	6389	-3066
CDC42EP2	1	0	6390	329
UBAP2L	1	1	6391	-3067
PMPCB	1	0	6392	328
POLR3F	1	1	6393	-3068
TRIM3	1	0	6394	329
P3H4	1	1	6395	-3070
MCRS1	1	-2	6396	3253
PPM1A	1	1	6397	-3069
SV2B	1	1	6398	-3070
LAT2	1	-4	6399	4321
IFI30	1	-1	6400	2169
CFDP1	1	-1	6401	2169
PPID	1	1	6402	-3074
MPDU1	1	0	6403	326
IPO7	1	0	6404	326
BAG4	1	-3	6405	3901
DDX46	1	0	6406	323
RNASEH2A	1	-1	6407	2173
TRANK1	1	1	6408	-3076
OSBPL2	1	1	6409	-3084
CYP2S1	1	-3	6410	3903
PPP2R5C	1	0	6411	321
TMOD2	1	1	6412	-3084
ANKRD11	1	1	6413	-3089
PPP2R2A	1	1	6414	-3089
WNT7B	1	-1	6415	2176
LBX1	1	-1	6416	2176
WNT2B	1	1	6417	-3091
TSBP1	1	1	6418	-3092
LGALS13	1	1	6419	-3092
DOCK9	1	1	6420	-3095
PPP1R8	1	1	6421	-3095
PPP1R3C	1	1	6422	-3096
CLEC2D	1	-2	6423	3274
ZNF629	1	1	6424	-3098
MYLIP	1	1	6425	-3100
PPP4C	1	0	6426	325
REPIN1	1	1	6427	-3101
XPNPEP1	1	1	6428	-3101
PPP2R1B	1	1	6429	-3104
YKT6	1	1	6430	-3105
USP25	1	1	6431	-3105
CRTC1	1	-1	6432	2186
CSPG5	1	-1	6433	2186
PPP1R13B	1	1	6434	-3109
SLC7A8	1	-1	6435	2185
SRRM1	1	1	6436	-3112
TRIL	1	-1	6437	2186
SLC7A2	1	1	6438	-3117
NUP58	1	1	6439	-3118
RIDA	1	0	6440	334
SLC14A1	1	1	6441	-3120
RYBP	1	1	6442	-3127
SLC20A1	1	1	6443	-3127
GRIP1	1	0	6444	331
PLIN3	1	0	6445	326
TDRD7	1	1	6446	-3133
FCHSD2	1	1	6447	-3133
SEC24D	1	0	6448	327
LCMT2	1	-1	6449	2193
SLC6A8	1	-1	6450	2193
ITGB3BP	1	0	6451	328
MAGI2	1	-2	6452	3297
KCNMB2	1	-9	6453	5329
PSMD6	1	1	6454	-3134
SPATA2	1	1	6455	-3134
SLC6A12	1	-1	6456	2197
SPRY1	1	1	6457	-3134
KDM5B	1	-3	6458	3944
PKIB	1	0	6459	334
ABHD2	1	0	6460	333
UBE2C	1	-1	6461	2201
ARHGAP8	1	1	6462	-3135
TRIM31	1	1	6463	-3138
GTF2A1L	1	1	6464	-3138
RAI2	1	1	6465	-3142
CNMD	1	1	6466	-3142
DEPP1	1	1	6467	-3143
PLAC1	1	1	6468	-3143
RBBP9	1	1	6469	-3143
PRKAR1B	1	1	6470	-3143
APOL2	1	0	6471	337
AHCYL1	1	1	6472	-3144
PRKCI	1	-1	6473	2207
TAF4	1	0	6474	337
PRKAR2B	1	-1	6475	2208
FKBP8	1	1	6476	-3147
OSBP2	1	1	6477	-3147
FTSJ1	1	0	6478	338
STMN2	1	-2	6479	3318
AIPL1	1	1	6480	-3150
PKN1	1	-4	6481	4392
PRKCH	1	1	6482	-3158
PIM2	1	-3	6483	3966
BVES	1	-2	6484	3321
COX17	1	-1	6485	2217
HSD17B8	1	1	6486	-3163
KIF3A	1	1	6487	-3164
GPANK1	1	-1	6488	2219
SLMAP	1	0	6489	333
SEMA3B	1	0	6490	328
LDB3	1	-2	6491	3323
WDR45	1	1	6492	-3180
SNX3	1	-1	6493	2221
DPP3	1	1	6494	-3180
RWDD2B	1	1	6495	-3181
CDC37	1	-2	6496	3326
PTP4A3	1	1	6497	-3183
CLASRP	1	1	6498	-3184
BAG6	1	0	6499	327
LMAN2	1	1	6500	-3193
MED6	1	1	6501	-3195
RAB9A	1	0	6502	326
HSD17B6	1	0	6503	326
SLC12A6	1	0	6504	325
TXNL1	1	-1	6505	2229
NRXN3	1	1	6506	-3192
SLC38A3	1	1	6507	-3198
PSMG1	1	1	6508	-3198
PDCD6	1	0	6509	326
THOC1	1	1	6510	-3199
ACOT2	1	-2	6511	3334
TM9SF2	1	1	6512	-3198
KCNK5	1	1	6513	-3201
H2AC15	1	1	6514	-3203
FERMT2	1	-6	6515	4960
SRA1	1	-2	6516	3337
H2BC13	1	1	6517	-3203
VAMP3	1	1	6518	-3205
LONP1	1	-1	6519	2239
LHX2	1	-1	6520	2239
STC2	1	-1	6521	2239
TAOK2	1	0	6522	325
SKAP1	1	1	6523	-3206
YWHAQ	1	-1	6524	2241
PXDN	1	0	6525	324
GAPVD1	1	0	6526	324
TAF2	1	-2	6527	3346
LPAR3	1	0	6528	321
SERBP1	1	1	6529	-3215
VAX1	1	-3	6530	4006
TTF2	1	0	6531	317
CHTOP	1	0	6532	317
ZNF337	1	1	6533	-3217
CTDNEP1	1	1	6534	-3217
DAP3	1	1	6535	-3217
GPR65	1	-3	6536	4011
LILRB4	1	-2	6537	3351
WIPI2	1	0	6538	318
KDELR3	1	1	6539	-3220
ZBTB33	1	0	6540	317
SLC27A5	1	1	6541	-3219
STX3	1	1	6542	-3220
AURKC	1	1	6543	-3221
KLK11	1	1	6544	-3221
ELOC	1	-6	6545	4988
SEMA7A	1	0	6546	321
TADA2A	1	1	6547	-3221
LIAS	1	0	6548	322
RAE1	1	-1	6549	2256
HSPA13	1	1	6550	-3223
STC1	1	-2	6551	3357
PIP5K1C	1	-1	6552	2256
HIRIP3	1	1	6553	-3225
LILRA3	1	-1	6554	2255
SORBS2	1	-1	6555	2255
FSTL1	1	-4	6556	4461
PRND	1	-2	6557	3360
YTHDC2	1	0	6558	320
ZKSCAN5	1	0	6559	319
NUDT5	1	0	6560	319
STX12	1	1	6561	-3225
IQGAP1	1	-1	6562	2258
KCNE5	1	1	6563	-3232
SNHG1	1	1	6564	-3235
TMEFF2	1	1	6565	-3235
CBLC	1	1	6566	-3236
INTS1	1	1	6567	-3237
PAPOLG	1	1	6568	-3238
PCDHB5	1	0	6569	320
SSBP2	1	1	6570	-3239
CDCP1	1	-4	6571	4474
PLA2G15	1	1	6572	-3239
NUDT4	1	0	6573	323
FBXW4P1	1	1	6574	-3241
LIN7A	1	1	6575	-3242
ST5	1	0	6576	317
SSR4	1	0	6577	317
RAB38	1	0	6578	317
ZNF3	1	1	6579	-3242
PRKAB1	1	1	6580	-3242
SIK3	1	1	6581	-3242
PRH1	1	1	6582	-3243
EPN1	1	1	6583	-3244
CNOT7	1	1	6584	-3244
SLC12A7	1	-2	6585	3380
WNT9B	1	-1	6586	2269
PPP6C	1	0	6587	320
GMEB1	1	1	6588	-3248
SAC3D1	1	0	6589	321
ZNF2	1	1	6590	-3248
PRELP	1	0	6591	321
CCT8	1	-1	6592	2274
CCT6B	1	1	6593	-3250
SNX8	1	-1	6594	2274
RRH	1	-1	6595	2273
PRB3	1	1	6596	-3251
WNT8A	1	1	6597	-3252
PPP3R2	1	0	6598	319
AP4B1	1	1	6599	-3254
B3GNT2	1	-4	6600	4501
ZNF10	1	0	6601	321
GPR171	1	1	6602	-3253
PPT1	1	-1	6603	2278
FAM216A	1	1	6604	-3253
PPP3CC	1	1	6605	-3254
MYOM1	1	1	6606	-3256
AIMP2	1	0	6607	322
GPAA1	1	1	6608	-3260
TFPI2	1	1	6609	-3260
LHX3	1	1	6610	-3260
FZD3	1	1	6611	-3264
OR4E2	1	1	6612	-3265
LST1	1	0	6613	326
TNFSF12	1	-2	6614	3404
ARL4A	1	1	6615	-3267
CTDSP2	1	1	6616	-3269
MYH13	1	1	6617	-3272
ADAM15	1	-1	6618	2285
SEM1	1	0	6619	325
NUDT6	1	1	6620	-3279
NAPG	1	1	6621	-3279
GLRA3	1	1	6622	-3280
SGK2	1	1	6623	-3282
RNGTT	1	-4	6624	4522
KAT6A	1	-3	6625	4088
CRADD	1	0	6626	328
DNAL4	1	1	6627	-3279
SNORD48	1	1	6628	-3279
RNF31	1	1	6629	-3281
NISCH	1	0	6630	330
SACS	1	1	6631	-3281
MRPS24	1	1	6632	-3282
MRPL1	1	1	6633	-3282
ENOX1	1	1	6634	-3285
MRPS9	1	1	6635	-3288
NSD3	1	0	6636	334
TMEM260	1	1	6637	-3289
KLHL3	1	1	6638	-3289
NDRG4	1	0	6639	334
TRMT12	1	1	6640	-3291
RHBDL2	1	1	6641	-3291
LZTS1	1	0	6642	336
COMMD4	1	1	6643	-3291
WDHD1	1	1	6644	-3291
KLK8	1	1	6645	-3293
ADAMTS6	1	-1	6646	2304
CYP2W1	1	0	6647	339
LINC00483	1	1	6648	-3293
MRPL11	1	0	6649	338
PKP3	1	1	6650	-3296
CABYR	1	1	6651	-3298
ABCB8	1	1	6652	-3299
FBXW8	1	1	6653	-3305
USP47	1	-1	6654	2308
MAP4K5	1	1	6655	-3306
MRPS6	1	0	6656	335
NOL8	1	1	6657	-3307
SSX5	1	-1	6658	2310
DEPTOR	1	-4	6659	4556
TNFRSF10C	1	-1	6660	2311
C11orf1	1	1	6661	-3309
ORC3	1	1	6662	-3309
MICAL1	1	0	6663	336
OPN3	1	-3	6664	4123
ZMYND8	1	-1	6665	2315
PEX11A	1	0	6666	336
SRPK1	1	0	6667	336
TRIM24	1	0	6668	336
TNFRSF10D	1	1	6669	-3316
EXO5	1	1	6670	-3317
ENGASE	1	1	6671	-3320
RO60	1	0	6672	337
SCEL	1	0	6673	337
SSBP1	1	1	6674	-3320
MBNL2	1	-1	6675	2321
SRPRA	1	1	6676	-3321
CELA3A	1	1	6677	-3322
TBC1D15	1	1	6678	-3323
FPGT	1	1	6679	-3324
PARP12	1	1	6680	-3324
CORO1C	1	1	6681	-3326
MEAF6	1	0	6682	342
FARSB	1	1	6683	-3327
ABCC5	1	0	6684	340
TBX2	1	-1	6685	2329
TCEA1	1	0	6686	339
KATNA1	1	1	6687	-3325
PTPN21	1	0	6688	339
TBL1X	1	1	6689	-3332
TCF19	1	0	6690	334
UBA2	1	0	6691	334
SMC4	1	-4	6692	4585
FSCN2	1	-1	6693	2330
TBX6	1	-2	6694	3461
NUP42	1	1	6695	-3341
TCEA2	1	0	6696	338
ZNF274	1	1	6697	-3341
DNAJB4	1	1	6698	-3346
TCP1	1	-2	6699	3463
BTN3A1	1	1	6700	-3346
CHAF1A	1	1	6701	-3346
NAA80	1	1	6702	-3347
PTPRT	1	-2	6703	3466
TBCE	1	-3	6704	4155
TROAP	1	-1	6705	2337
MLX	1	-2	6706	3467
TOM1L1	1	1	6707	-3346
ZDHHC4	1	0	6708	343
SOBP	1	0	6709	343
SULT1A3	1	1	6710	-3346
LRRC8D	1	1	6711	-3346
RBM23	1	1	6712	-3346
SYCP1	1	-2	6713	3473
SULT2B1	1	1	6714	-3346
CT55	1	-2	6715	3474
TIPIN	1	-2	6716	3474
ANKZF1	1	1	6717	-3349
SYN2	1	0	6718	346
ODAM	1	-1	6719	2348
SURF6	1	1	6720	-3355
SLFN12	1	0	6721	347
GEMIN8	1	1	6722	-3358
SUPT6H	1	1	6723	-3358
SULT1C2	1	0	6724	349
SUPT5H	1	1	6725	-3358
FANCL	1	-3	6726	4175
ARGLU1	1	1	6727	-3362
PRDX5	1	1	6728	-3368
RLIM	1	0	6729	349
KLK5	1	-3	6730	4177
SECISBP2	1	0	6731	349
MRPS2	1	1	6732	-3366
TXN2	1	1	6733	-3366
PVRIG	1	-1	6734	2358
VARS2	1	0	6735	349
ATXN10	1	1	6736	-3366
LSM4	1	-1	6737	2360
CHCHD2	1	-1	6738	2360
ATG9A	1	-1	6739	2360
COPS4	1	1	6740	-3366
TNFAIP8	1	1	6741	-3371
MTO1	1	0	6742	350
NAA20	1	1	6743	-3373
DENND11	1	1	6744	-3375
INSIG2	1	0	6745	351
IER3IP1	1	0	6746	351
LMOD1	1	1	6747	-3375
ZDHHC9	1	1	6748	-3376
TPSG1	1	1	6749	-3376
USP20	1	-1	6750	2370
ACTL7A	1	1	6751	-3377
AGPAT3	1	1	6752	-3378
NDUFA4L2	1	1	6753	-3382
DUSP22	1	1	6754	-3383
CPLANE1	1	1	6755	-3384
UBQLN4	1	1	6756	-3384
STARD10	1	1	6757	-3384
MTARC2	1	0	6758	356
RUVBL2	1	1	6759	-3386
MTHFD2	1	0	6760	356
TUBGCP2	1	1	6761	-3386
MRPS30	1	0	6762	355
TUG1	1	1	6763	-3388
SMCO4	1	1	6764	-3389
MCUB	1	1	6765	-3389
WNK3	1	1	6766	-3391
CYP46A1	1	0	6767	357
EXOSC5	1	1	6768	-3394
HSPH1	1	1	6769	-3395
PPP1R13L	1	1	6770	-3398
PINX1	1	1	6771	-3401
WRNIP1	1	0	6772	358
ANKS1B	1	0	6773	358
SH3GLB2	1	1	6774	-3402
INTS3	1	1	6775	-3402
MARCKSL1	1	1	6776	-3402
CA10	1	0	6777	360
SACM1L	1	1	6778	-3404
PRKD2	1	-1	6779	2393
FAN1	1	-1	6780	2393
RNF26	1	1	6781	-3405
MOB4	1	0	6782	358
WDR77	1	0	6783	358
POU2F3	1	0	6784	358
SBNO2	1	1	6785	-3412
CARD14	1	-1	6786	2395
FAM149A	1	1	6787	-3413
ASF1A	1	-1	6788	2396
CARD8	1	1	6789	-3415
ZBTB1	1	0	6790	360
COG4	1	1	6791	-3414
TMUB2	1	1	6792	-3416
TIMMDC1	1	1	6793	-3421
MAN1A2	1	1	6794	-3421
AKR1B10	1	0	6795	362
MTMR9	1	1	6796	-3425
BRD8	1	1	6797	-3425
CRELD1	1	0	6798	362
MRPS22	1	1	6799	-3428
SUGT1	1	1	6800	-3429
NRN1	1	-2	6801	3540
TWSG1	1	0	6802	361
YIF1A	1	1	6803	-3428
MFF	1	1	6804	-3428
PNPLA6	1	0	6805	363
EMSY	1	-1	6806	2410
RGMA	1	-1	6807	2410
COQ8A	1	1	6808	-3433
MEPE	1	0	6809	364
MIS12	1	0	6810	363
CIAPIN1	1	1	6811	-3431
CYREN	1	0	6812	362
SLC2A11	1	1	6813	-3432
TMEM106C	1	-2	6814	3551
HROB	1	1	6815	-3431
HMCES	1	0	6816	364
REEP2	1	1	6817	-3432
CPSF4	1	0	6818	364
JTB	1	1	6819	-3431
CHID1	1	0	6820	365
FAM20C	1	-1	6821	2419
MMP24	1	1	6822	-3429
CUL4A	1	-1	6823	2420
TRAFD1	1	1	6824	-3431
MORC1	1	0	6825	368
IER3	1	-1	6826	2420
KLK14	1	1	6827	-3441
STK19	1	0	6828	364
KANSL3	1	1	6829	-3441
CDC123	1	1	6830	-3444
ZBTB21	1	1	6831	-3446
STOML2	1	0	6832	365
CDK5R1	1	-2	6833	3566
SGPL1	1	1	6834	-3444
NLRP2	1	1	6835	-3444
DMAC2L	1	0	6836	366
FUBP1	1	0	6837	366
KSR1	1	-1	6838	2429
KCNH5	1	1	6839	-3455
G0S2	1	0	6840	365
CCN4	1	0	6841	363
CDC16	1	1	6842	-3456
PIK3R4	1	0	6843	362
CDC14B	1	0	6844	360
CAMK1G	1	0	6845	357
SLURP1	1	-3	6846	4282
PELI1	1	-3	6847	4282
JPH2	1	0	6848	356
CGGBP1	1	-1	6849	2432
CPZ	1	1	6850	-3469
KLHL2	1	1	6851	-3474
RHBG	1	-2	6852	3577
DUSP12	1	1	6853	-3475
XPOT	1	-3	6854	4286
TRNT1	1	1	6855	-3479
SCYL3	1	1	6856	-3483
UBR5	1	-1	6857	2437
KLF12	1	0	6858	354
NIP7	1	0	6859	354
CHST15	1	1	6860	-3481
DCTN3	1	0	6861	353
OLFML2B	1	0	6862	352
P2RX2	1	1	6863	-3491
SERTAD1	1	0	6864	352
SCMH1	1	1	6865	-3490
ZNF521	1	0	6866	353
MYH15	1	1	6867	-3491
AKR7A3	1	1	6868	-3492
STK38L	1	0	6869	352
RAB21	1	1	6870	-3491
NSL1	1	0	6871	349
AHCTF1	1	0	6872	348
MAST1	1	1	6873	-3494
LINC00312	1	1	6874	-3500
SEPHS1	1	-2	6875	3593
CEP55	1	0	6876	351
ABI3BP	1	0	6877	351
PLEKHG4	1	-1	6878	2450
POLR1A	1	1	6879	-3502
NDUFAF3	1	1	6880	-3502
GEMIN5	1	1	6881	-3502
CLIC4	1	-3	6882	4312
FAM98A	1	1	6883	-3508
CENPO	1	1	6884	-3513
LIMCH1	1	1	6885	-3514
TNPO2	1	1	6886	-3519
UBQLN1	1	0	6887	351
DPP7	1	1	6888	-3518
MACO1	1	1	6889	-3518
TMLHE	1	-1	6890	2460
NOP53	1	-2	6891	3602
TMEM33	1	0	6892	354
MDFIC	1	1	6893	-3519
TLX3	1	1	6894	-3520
SLC39A3	1	-1	6895	2463
PNMA8A	1	0	6896	354
RIF1	1	-3	6897	4326
NT5C	1	1	6898	-3523
CERS2	1	1	6899	-3523
LGI2	1	1	6900	-3527
RAX	1	-5	6901	5091
VSX1	1	-4	6902	4774
EHD4	1	0	6903	354
NXPH1	1	1	6904	-3532
ARL8B	1	1	6905	-3534
OBP2A	1	-1	6906	2467
NLGN4X	1	0	6907	356
PDAP1	1	0	6908	356
TFEC	1	0	6909	354
TOP3B	1	1	6910	-3532
HDAC7	1	0	6911	355
RAB29	1	0	6912	355
RPS6KA4	1	-1	6913	2473
HSPB3	1	1	6914	-3535
GPR158	1	1	6915	-3537
RTF2	1	1	6916	-3538
EXOC3	1	1	6917	-3539
TWF2	1	1	6918	-3545
VTA1	1	1	6919	-3546
PIAS4	1	0	6920	348
GSKIP	1	0	6921	348
DTL	1	0	6922	348
ZC3HC1	1	0	6923	348
SCRG1	1	1	6924	-3549
STK38	1	-1	6925	2480
H2AJ	1	1	6926	-3551
PHF7	1	1	6927	-3551
CHRNA6	1	-1	6928	2482
ACOT7	1	1	6929	-3553
P4HA2	1	-1	6930	2483
DDX42	1	1	6931	-3553
TUSC2	1	0	6932	355
ARL6IP4	1	1	6933	-3556
PADI2	1	0	6934	355
ENC1	1	1	6935	-3564
GOLT1B	1	1	6936	-3565
PRLH	1	1	6937	-3566
DDX20	1	1	6938	-3568
PIK3R3	1	1	6939	-3570
MEMO1	1	1	6940	-3573
